Order_ID,Order_Date,Origin_Port,Carrier,TPT,Service_Level,Ship_Ahead_Days,Ship_Late_Days,Customer,Product_ID,Plant_Code,Destination_Port,Unit_Quantity,Weight_KG
ORD1400187.8,2024-10-11,PORT02,V012_CARRIER,11,DTD,0,0,CUST_0153,PROD_1700421,PLANT14,PORT09,12229,3083.14
ORD1400188.7,2023-09-18,PORT01,V003_CARRIER,14,DTD,7,1,CUST_0048,PROD_1701746,PLANT07,PORT09,934,311.35
ORD1400189.4,2023-11-16,PORT02,V011_CARRIER,9,CRF,5,3,CUST_0195,PROD_1700042,PLANT01,PORT09,38317,57.56
ORD1400190.6,2024-08-25,PORT07,V014_CARRIER,12,DTP,2,0,CUST_0059,PROD_1700224,PLANT11,PORT09,6653,1017.89
ORD1400191.9,2024-07-15,PORT06,V005_CARRIER,0,EXW,5,2,CUST_0094,PROD_1701004,PLANT13,PORT09,46640,7813.86
ORD1400192.7,2024-09-18,PORT05,V003_CARRIER,10,DTP,2,2,CUST_0106,PROD_1700230,PLANT12,PORT09,32725,537.39
ORD1400193.6,2024-01-07,PORT04,V002_CARRIER,14,EXW,2,2,CUST_0071,PROD_1700422,PLANT04,PORT09,44603,7808.81
ORD1400194.6,2024-03-11,PORT04,V001_CARRIER,13,DTD,1,3,CUST_0149,PROD_1701206,PLANT08,PORT09,29920,8490.24
ORD1400195.5,2023-08-14,PORT06,V008_CARRIER,8,DTP,4,4,CUST_0175,PROD_1700225,PLANT13,PORT09,36678,12195.28
ORD1400196.7,2024-09-24,PORT06,V001_CARRIER,13,DTD,1,0,CUST_0056,PROD_1700590,PLANT13,PORT09,32105,4931.49
ORD1400197.2,2023-12-23,PORT02,V006_CARRIER,1,DTP,4,1,CUST_0073,PROD_1701352,PLANT04,PORT09,48141,4774.0
ORD1400198.5,2023-08-19,PORT05,V013_CARRIER,6,EXW,6,0,CUST_0174,PROD_1700448,PLANT16,PORT09,17221,7924.71
ORD1400199.5,2022-12-21,PORT05,V011_CARRIER,4,DTP,2,3,CUST_0197,PROD_1701154,PLANT10,PORT09,36425,3662.97
ORD1400200.6,2022-06-25,PORT04,V007_CARRIER,2,CRF,7,5,CUST_0112,PROD_1700608,PLANT02,PORT09,20629,5206.84
ORD1400201.5,2024-08-17,PORT05,V008_CARRIER,12,CRF,6,0,CUST_0008,PROD_1700725,PLANT04,PORT09,49635,3531.64
ORD1400202.9,2023-05-12,PORT08,V001_CARRIER,2,EXW,6,5,CUST_0194,PROD_1701188,PLANT17,PORT09,490,113.65
ORD1400203.6,2024-07-31,PORT07,V014_CARRIER,5,CRF,1,2,CUST_0167,PROD_1701718,PLANT19,PORT09,37156,8963.98
ORD1400204.5,2022-05-05,PORT02,V009_CARRIER,2,EXW,3,5,CUST_0037,PROD_1700248,PLANT03,PORT09,42021,17912.53
ORD1400205.4,2023-09-29,PORT06,V004_CARRIER,0,CRF,2,4,CUST_0030,PROD_1701472,PLANT01,PORT09,8032,2091.46
ORD1400206.9,2023-02-23,PORT01,V007_CARRIER,4,CRF,6,3,CUST_0015,PROD_1700212,PLANT07,PORT09,12161,4989.84
ORD1400207.9,2023-06-18,PORT02,V007_CARRIER,2,CRF,2,5,CUST_0038,PROD_1701682,PLANT03,PORT09,43187,5229.96
ORD1400208.2,2023-02-15,PORT04,V002_CARRIER,5,EXW,4,3,CUST_0151,PROD_1700975,PLANT09,PORT09,25385,8862.63
ORD1400209.8,2024-08-08,PORT07,V008_CARRIER,0,EXW,4,0,CUST_0031,PROD_1700853,PLANT16,PORT09,42377,13796.29
ORD1400210.9,2022-03-29,PORT04,V008_CARRIER,2,CRF,5,4,CUST_0071,PROD_1701859,PLANT09,PORT09,33078,3512.2
ORD1400211.7,2024-03-10,PORT02,V006_CARRIER,7,DTD,2,2,CUST_0168,PROD_1701050,PLANT18,PORT09,43251,6581.16
ORD1400212.7,2022-05-20,PORT07,V011_CARRIER,2,DTD,5,4,CUST_0047,PROD_1701876,PLANT08,PORT09,38158,6666.18
ORD1400213.4,2022-05-19,PORT01,V011_CARRIER,14,EXW,7,2,CUST_0028,PROD_1700092,PLANT07,PORT09,49901,5815.25
ORD1400214.2,2022-08-04,PORT06,V015_CARRIER,9,CRF,4,0,CUST_0017,PROD_1701842,PLANT13,PORT09,2552,1080.91
ORD1400215.4,2024-06-23,PORT01,V002_CARRIER,6,EXW,2,5,CUST_0179,PROD_1701563,PLANT07,PORT09,37703,10506.98
ORD1400216.2,2023-06-02,PORT04,V004_CARRIER,6,DTP,3,0,CUST_0190,PROD_1701005,PLANT02,PORT09,38249,500.96
ORD1400217.9,2023-02-21,PORT06,V010_CARRIER,5,CRF,2,5,CUST_0140,PROD_1700068,PLANT13,PORT09,47939,22958.66
ORD1400218.2,2024-10-13,PORT07,V006_CARRIER,12,DTP,1,3,CUST_0159,PROD_1700389,PLANT11,PORT09,28117,8803.71
ORD1400219.5,2022-06-10,PORT04,V008_CARRIER,9,CRF,5,0,CUST_0060,PROD_1700260,PLANT08,PORT09,14781,6072.66
ORD1400220.2,2023-05-30,PORT02,V002_CARRIER,13,DTP,4,3,CUST_0137,PROD_1700799,PLANT12,PORT09,40643,1189.52
ORD1400221.6,2024-08-22,PORT07,V007_CARRIER,5,DTP,0,1,CUST_0067,PROD_1701918,PLANT16,PORT09,13484,3694.57
ORD1400222.2,2022-05-08,PORT01,V012_CARRIER,5,CRF,1,3,CUST_0196,PROD_1700482,PLANT10,PORT09,39300,14537.28
ORD1400223.5,2024-09-07,PORT02,V002_CARRIER,8,EXW,3,5,CUST_0010,PROD_1701938,PLANT04,PORT09,23054,4987.19
ORD1400224.3,2023-04-12,PORT02,V011_CARRIER,8,CRF,7,0,CUST_0176,PROD_1700043,PLANT03,PORT09,25470,9756.92
ORD1400225.4,2024-05-30,PORT01,V002_CARRIER,5,DTD,3,2,CUST_0158,PROD_1701436,PLANT07,PORT09,28708,13180.31
ORD1400226.2,2023-04-21,PORT07,V012_CARRIER,12,CRF,0,5,CUST_0193,PROD_1700188,PLANT10,PORT09,16478,6698.28
ORD1400227.2,2022-04-27,PORT06,V006_CARRIER,4,DTP,2,4,CUST_0090,PROD_1700259,PLANT20,PORT09,26171,6277.69
ORD1400228.6,2022-06-07,PORT07,V012_CARRIER,14,DTD,3,3,CUST_0189,PROD_1700156,PLANT10,PORT09,46835,7121.58
ORD1400229.3,2023-08-23,PORT02,V001_CARRIER,11,EXW,7,2,CUST_0089,PROD_1701779,PLANT15,PORT09,5241,537.59
ORD1400230.1,2024-12-02,PORT07,V012_CARRIER,3,CRF,7,5,CUST_0037,PROD_1700472,PLANT11,PORT09,29837,14219.4
ORD1400231.7,2024-10-18,PORT02,V005_CARRIER,4,CRF,6,3,CUST_0022,PROD_1701712,PLANT02,PORT09,1335,576.08
ORD1400232.1,2024-06-28,PORT02,V011_CARRIER,10,CRF,4,0,CUST_0111,PROD_1700090,PLANT03,PORT09,35590,13585.95
ORD1400233.2,2023-11-20,PORT06,V006_CARRIER,13,EXW,6,5,CUST_0186,PROD_1701889,PLANT20,PORT09,48296,18180.93
ORD1400234.4,2024-03-05,PORT07,V010_CARRIER,2,DTD,6,3,CUST_0185,PROD_1701950,PLANT11,PORT09,48965,24302.01
ORD1400235.5,2022-09-28,PORT04,V002_CARRIER,5,DTD,6,0,CUST_0064,PROD_1701858,PLANT06,PORT09,40440,5575.09
ORD1400236.8,2023-05-29,PORT02,V010_CARRIER,13,DTD,4,1,CUST_0170,PROD_1701602,PLANT03,PORT09,29185,6767.98
ORD1400237.5,2022-01-19,PORT02,V007_CARRIER,4,CRF,5,0,CUST_0015,PROD_1700955,PLANT15,PORT09,28964,2627.68
ORD1400238.9,2023-06-16,PORT04,V003_CARRIER,3,CRF,1,5,CUST_0159,PROD_1701779,PLANT06,PORT09,2623,243.79
ORD1400239.1,2024-06-20,PORT02,V001_CARRIER,4,DTD,0,5,CUST_0183,PROD_1701187,PLANT15,PORT09,23256,6294.94
ORD1400240.7,2023-04-26,PORT05,V002_CARRIER,3,CRF,3,2,CUST_0131,PROD_1700716,PLANT20,PORT09,37479,6982.65
ORD1400241.5,2022-05-27,PORT04,V006_CARRIER,5,DTD,6,5,CUST_0156,PROD_1701314,PLANT02,PORT09,24657,5815.89
ORD1400242.9,2022-03-05,PORT02,V015_CARRIER,1,CRF,3,2,CUST_0152,PROD_1700328,PLANT03,PORT09,33575,12025.5
ORD1400243.9,2023-12-06,PORT05,V011_CARRIER,6,DTP,1,0,CUST_0186,PROD_1701924,PLANT16,PORT09,14818,4195.51
ORD1400244.4,2024-05-06,PORT06,V011_CARRIER,5,EXW,4,1,CUST_0135,PROD_1701103,PLANT13,PORT09,37799,5565.51
ORD1400245.9,2023-11-05,PORT08,V012_CARRIER,7,DTP,6,2,CUST_0030,PROD_1700497,PLANT17,PORT09,5322,940.08
ORD1400246.7,2022-06-06,PORT01,V008_CARRIER,9,DTP,2,4,CUST_0108,PROD_1701873,PLANT05,PORT09,16152,6274.21
ORD1400247.4,2022-10-10,PORT04,V002_CARRIER,6,EXW,2,4,CUST_0021,PROD_1701240,PLANT06,PORT09,32487,10288.06
ORD1400248.1,2023-01-04,PORT05,V007_CARRIER,11,EXW,1,1,CUST_0068,PROD_1701794,PLANT16,PORT09,2333,973.08
ORD1400249.5,2022-12-08,PORT08,V015_CARRIER,2,DTD,6,5,CUST_0109,PROD_1700149,PLANT17,PORT09,36599,4445.9
ORD1400250.7,2022-09-01,PORT05,V002_CARRIER,7,DTD,6,5,CUST_0190,PROD_1700689,PLANT12,PORT09,29575,10960.73
ORD1400251.8,2023-08-16,PORT01,V012_CARRIER,2,CRF,0,4,CUST_0197,PROD_1701551,PLANT07,PORT09,38966,7230.81
ORD1400252.9,2024-02-16,PORT02,V010_CARRIER,3,CRF,4,3,CUST_0072,PROD_1700656,PLANT20,PORT09,22455,563.52
ORD1400253.9,2024-12-11,PORT04,V007_CARRIER,2,DTP,0,5,CUST_0082,PROD_1701187,PLANT06,PORT09,48005,5094.75
ORD1400254.3,2023-07-24,PORT02,V005_CARRIER,4,CRF,4,3,CUST_0043,PROD_1701177,PLANT09,PORT09,28864,3249.89
ORD1400255.9,2023-08-14,PORT02,V003_CARRIER,8,DTP,2,0,CUST_0025,PROD_1701923,PLANT03,PORT09,39316,17745.99
ORD1400256.5,2023-02-04,PORT05,V005_CARRIER,11,EXW,7,4,CUST_0147,PROD_1700013,PLANT19,PORT09,8369,3478.89
ORD1400257.4,2022-08-13,PORT04,V005_CARRIER,4,DTP,1,2,CUST_0023,PROD_1701466,PLANT18,PORT09,5281,1966.62
ORD1400258.9,2022-06-02,PORT07,V008_CARRIER,11,CRF,5,0,CUST_0162,PROD_1700669,PLANT11,PORT09,28501,1456.94
ORD1400259.4,2023-10-13,PORT07,V011_CARRIER,3,CRF,2,4,CUST_0161,PROD_1700389,PLANT11,PORT09,24755,10797.77
ORD1400260.4,2023-02-05,PORT04,V012_CARRIER,2,DTD,3,5,CUST_0128,PROD_1700543,PLANT06,PORT09,5913,2811.43
ORD1400261.4,2022-01-07,PORT06,V004_CARRIER,0,DTP,6,5,CUST_0182,PROD_1700889,PLANT19,PORT09,17340,5324.69
ORD1400262.5,2023-12-16,PORT01,V015_CARRIER,7,EXW,6,4,CUST_0075,PROD_1700991,PLANT07,PORT09,23504,6396.92
ORD1400263.6,2022-07-17,PORT07,V006_CARRIER,1,EXW,2,3,CUST_0064,PROD_1700448,PLANT16,PORT09,20999,6943.23
ORD1400264.7,2024-03-26,PORT07,V011_CARRIER,4,CRF,4,4,CUST_0061,PROD_1701443,PLANT16,PORT09,14197,6317.88
ORD1400265.4,2022-05-05,PORT02,V007_CARRIER,6,EXW,6,2,CUST_0101,PROD_1701151,PLANT09,PORT09,3680,496.4
ORD1400266.6,2023-11-27,PORT02,V004_CARRIER,8,DTP,3,5,CUST_0147,PROD_1701303,PLANT12,PORT09,7329,3473.88
ORD1400267.1,2022-09-22,PORT06,V013_CARRIER,12,CRF,5,2,CUST_0098,PROD_1701238,PLANT20,PORT09,36334,1186.99
ORD1400268.6,2024-11-28,PORT04,V014_CARRIER,13,EXW,3,2,CUST_0138,PROD_1700431,PLANT02,PORT09,10677,4862.48
ORD1400269.5,2024-04-26,PORT02,V014_CARRIER,8,CRF,6,3,CUST_0006,PROD_1700441,PLANT15,PORT09,2871,227.72
ORD1400270.7,2022-02-19,PORT05,V014_CARRIER,2,EXW,4,0,CUST_0097,PROD_1700471,PLANT12,PORT09,5115,193.71
ORD1400271.5,2022-02-11,PORT02,V004_CARRIER,12,DTD,5,3,CUST_0156,PROD_1700030,PLANT02,PORT09,33677,12527.78
ORD1400272.9,2023-07-16,PORT01,V010_CARRIER,4,EXW,6,0,CUST_0121,PROD_1700939,PLANT10,PORT09,14665,7090.18
ORD1400273.1,2023-07-25,PORT08,V008_CARRIER,5,EXW,1,3,CUST_0187,PROD_1700989,PLANT17,PORT09,14784,4277.93
ORD1400274.3,2024-03-24,PORT02,V010_CARRIER,5,DTD,2,5,CUST_0028,PROD_1701579,PLANT03,PORT09,5581,271.23
ORD1400275.5,2023-03-02,PORT02,V007_CARRIER,8,EXW,3,0,CUST_0158,PROD_1701771,PLANT14,PORT09,32436,4111.58
ORD1400276.6,2023-11-23,PORT02,V014_CARRIER,11,DTD,3,4,CUST_0002,PROD_1701708,PLANT02,PORT09,32129,8779.21
ORD1400277.3,2023-04-28,PORT04,V015_CARRIER,11,EXW,1,3,CUST_0027,PROD_1700659,PLANT06,PORT09,8441,3196.49
ORD1400278.9,2024-11-30,PORT07,V014_CARRIER,14,CRF,6,3,CUST_0030,PROD_1701532,PLANT16,PORT09,11288,3538.29
ORD1400279.6,2024-09-24,PORT02,V005_CARRIER,4,EXW,4,4,CUST_0031,PROD_1700286,PLANT04,PORT09,21227,6536.54
ORD1400280.3,2022-12-06,PORT02,V009_CARRIER,7,DTD,7,1,CUST_0155,PROD_1700289,PLANT14,PORT09,21738,10078.01
ORD1400281.2,2022-12-03,PORT03,V003_CARRIER,1,EXW,0,2,CUST_0039,PROD_1701073,PLANT15,PORT09,46071,4360.6
ORD1400282.4,2024-07-28,PORT03,V010_CARRIER,5,CRF,3,2,CUST_0041,PROD_1700677,PLANT15,PORT09,41310,332.57
ORD1400283.3,2023-07-17,PORT01,V015_CARRIER,1,DTP,2,0,CUST_0066,PROD_1700582,PLANT07,PORT09,47984,5230.46
ORD1400284.4,2023-06-23,PORT02,V006_CARRIER,12,DTD,7,1,CUST_0148,PROD_1701154,PLANT03,PORT09,11116,25.93
ORD1400285.7,2023-03-20,PORT01,V008_CARRIER,1,DTD,0,1,CUST_0001,PROD_1700187,PLANT05,PORT09,33635,13582.15
ORD1400286.9,2024-08-24,PORT07,V009_CARRIER,12,EXW,6,5,CUST_0101,PROD_1700669,PLANT11,PORT09,31195,5557.1
ORD1400287.5,2023-10-12,PORT02,V011_CARRIER,13,DTP,6,4,CUST_0072,PROD_1701086,PLANT18,PORT09,29043,7131.7
ORD1400288.9,2022-09-04,PORT04,V014_CARRIER,12,EXW,5,5,CUST_0094,PROD_1701142,PLANT08,PORT09,27892,3003.3
ORD1400289.2,2023-01-27,PORT02,V004_CARRIER,8,DTD,3,0,CUST_0114,PROD_1700783,PLANT03,PORT09,38516,6004.07
ORD1400290.5,2024-01-26,PORT07,V005_CARRIER,10,DTD,7,3,CUST_0009,PROD_1701875,PLANT08,PORT09,2978,1482.67
ORD1400291.9,2023-07-16,PORT07,V010_CARRIER,7,EXW,2,3,CUST_0162,PROD_1701280,PLANT16,PORT09,49247,21550.17
ORD1400292.2,2022-08-01,PORT05,V012_CARRIER,13,DTP,2,0,CUST_0189,PROD_1700078,PLANT12,PORT09,27597,11513.42
ORD1400293.6,2022-04-25,PORT04,V005_CARRIER,5,CRF,5,5,CUST_0050,PROD_1700908,PLANT04,PORT09,11189,5068.13
ORD1400294.8,2024-11-23,PORT01,V001_CARRIER,13,DTP,2,5,CUST_0017,PROD_1700029,PLANT10,PORT09,17574,753.93
ORD1400295.8,2022-04-02,PORT02,V003_CARRIER,4,CRF,4,4,CUST_0163,PROD_1700564,PLANT03,PORT09,23082,1378.91
ORD1400296.3,2022-06-26,PORT05,V003_CARRIER,2,CRF,5,4,CUST_0187,PROD_1701159,PLANT16,PORT09,41166,19879.76
ORD1400297.5,2022-01-22,PORT07,V004_CARRIER,11,DTP,2,2,CUST_0079,PROD_1700445,PLANT08,PORT09,3595,684.04
ORD1400298.8,2022-12-31,PORT02,V014_CARRIER,14,DTD,3,1,CUST_0049,PROD_1700571,PLANT01,PORT09,19428,2533.75
ORD1400299.9,2023-06-26,PORT05,V006_CARRIER,13,EXW,2,0,CUST_0198,PROD_1700189,PLANT04,PORT09,38453,7438.91
ORD1400300.5,2023-03-08,PORT07,V013_CARRIER,5,DTP,4,0,CUST_0074,PROD_1701438,PLANT08,PORT09,33737,13053.89
ORD1400301.7,2023-03-23,PORT04,V011_CARRIER,7,DTP,2,3,CUST_0162,PROD_1700957,PLANT09,PORT09,38557,6252.88
ORD1400302.8,2022-03-11,PORT05,V007_CARRIER,5,DTD,1,1,CUST_0122,PROD_1700660,PLANT10,PORT09,23562,3624.58
ORD1400303.6,2023-01-17,PORT01,V010_CARRIER,11,EXW,6,3,CUST_0148,PROD_1701540,PLANT07,PORT09,16063,2040.56
ORD1400304.1,2023-11-23,PORT04,V013_CARRIER,6,CRF,6,2,CUST_0130,PROD_1700988,PLANT02,PORT09,37946,7626.17
ORD1400305.3,2022-12-02,PORT02,V010_CARRIER,2,DTP,5,0,CUST_0193,PROD_1701048,PLANT14,PORT09,6024,935.69
ORD1400306.4,2023-12-10,PORT05,V011_CARRIER,14,DTP,2,2,CUST_0038,PROD_1700939,PLANT10,PORT09,20254,832.59
ORD1400307.9,2023-02-21,PORT07,V011_CARRIER,0,DTD,7,1,CUST_0143,PROD_1700894,PLANT09,PORT09,22691,1153.99
ORD1400308.3,2024-03-18,PORT02,V014_CARRIER,12,DTP,1,3,CUST_0119,PROD_1701431,PLANT14,PORT09,8521,1362.17
ORD1400309.1,2024-03-29,PORT02,V010_CARRIER,5,CRF,7,5,CUST_0101,PROD_1701583,PLANT14,PORT09,48624,23589.57
ORD1400310.8,2023-03-31,PORT04,V006_CARRIER,9,CRF,6,0,CUST_0088,PROD_1701813,PLANT06,PORT09,42408,4911.13
ORD1400311.8,2023-01-20,PORT05,V006_CARRIER,6,DTP,2,2,CUST_0099,PROD_1700090,PLANT10,PORT09,20487,3974.91
ORD1400312.7,2022-03-13,PORT07,V011_CARRIER,7,CRF,1,2,CUST_0133,PROD_1700534,PLANT10,PORT09,45061,16519.48
ORD1400313.5,2022-01-26,PORT03,V011_CARRIER,7,CRF,6,3,CUST_0117,PROD_1700329,PLANT15,PORT09,3672,558.78
ORD1400314.2,2022-08-26,PORT01,V014_CARRIER,1,DTD,2,3,CUST_0137,PROD_1701236,PLANT07,PORT09,34946,13281.08
ORD1400315.1,2022-11-04,PORT02,V007_CARRIER,4,EXW,0,0,CUST_0013,PROD_1700014,PLANT14,PORT09,32187,7424.42
ORD1400316.6,2024-01-27,PORT07,V013_CARRIER,2,DTD,4,2,CUST_0007,PROD_1700516,PLANT19,PORT09,27432,267.24
ORD1400317.3,2023-09-02,PORT02,V012_CARRIER,3,EXW,2,0,CUST_0010,PROD_1701302,PLANT09,PORT09,35160,1694.42
ORD1400318.2,2024-10-07,PORT08,V015_CARRIER,0,EXW,1,2,CUST_0188,PROD_1700882,PLANT17,PORT09,24531,493.21
ORD1400319.2,2024-02-22,PORT02,V007_CARRIER,2,CRF,4,5,CUST_0103,PROD_1701049,PLANT12,PORT09,42888,15937.17
ORD1400320.7,2024-06-06,PORT04,V005_CARRIER,11,DTP,0,2,CUST_0158,PROD_1701976,PLANT18,PORT09,37674,8928.22
ORD1400321.1,2023-07-17,PORT02,V010_CARRIER,10,DTP,4,2,CUST_0103,PROD_1701529,PLANT14,PORT09,431,88.0
ORD1400322.4,2024-04-28,PORT01,V010_CARRIER,1,DTD,3,1,CUST_0163,PROD_1701345,PLANT05,PORT09,1284,455.56
ORD1400323.9,2022-05-11,PORT04,V014_CARRIER,10,EXW,5,4,CUST_0118,PROD_1701252,PLANT09,PORT09,25596,6100.19
ORD1400324.1,2022-01-26,PORT07,V003_CARRIER,3,EXW,2,5,CUST_0119,PROD_1700702,PLANT19,PORT09,25663,3300.02
ORD1400325.1,2022-06-10,PORT05,V012_CARRIER,4,DTD,4,2,CUST_0136,PROD_1701293,PLANT12,PORT09,29689,10022.3
ORD1400326.4,2022-11-16,PORT02,V010_CARRIER,12,EXW,0,2,CUST_0111,PROD_1701279,PLANT09,PORT09,36566,13612.86
ORD1400327.3,2024-02-08,PORT06,V014_CARRIER,6,CRF,3,1,CUST_0032,PROD_1701886,PLANT19,PORT09,7350,2100.64
ORD1400328.6,2022-11-22,PORT05,V007_CARRIER,5,DTD,5,5,CUST_0154,PROD_1701570,PLANT19,PORT09,7023,2334.82
ORD1400329.1,2024-10-25,PORT06,V008_CARRIER,4,EXW,7,1,CUST_0194,PROD_1701096,PLANT13,PORT09,11740,2355.36
ORD1400330.1,2024-12-26,PORT06,V011_CARRIER,9,EXW,6,3,CUST_0026,PROD_1701699,PLANT13,PORT09,26989,2570.66
ORD1400331.1,2023-04-05,PORT04,V001_CARRIER,2,DTP,7,5,CUST_0084,PROD_1700283,PLANT06,PORT09,6061,2884.86
ORD1400332.5,2024-03-08,PORT02,V006_CARRIER,2,DTP,7,5,CUST_0186,PROD_1701130,PLANT02,PORT09,13193,2137.79
ORD1400333.6,2022-05-13,PORT02,V008_CARRIER,3,EXW,2,3,CUST_0063,PROD_1701831,PLANT09,PORT09,32882,10556.71
ORD1400334.5,2022-11-23,PORT04,V011_CARRIER,13,EXW,7,3,CUST_0174,PROD_1700501,PLANT02,PORT09,4711,1845.48
ORD1400335.9,2022-09-05,PORT02,V014_CARRIER,4,CRF,6,5,CUST_0186,PROD_1701465,PLANT14,PORT09,2715,495.01
ORD1400336.3,2024-06-20,PORT05,V013_CARRIER,11,CRF,2,2,CUST_0149,PROD_1700877,PLANT20,PORT09,27159,8924.77
ORD1400337.5,2023-05-13,PORT02,V006_CARRIER,7,CRF,7,1,CUST_0165,PROD_1701629,PLANT15,PORT09,49709,6498.94
ORD1400338.6,2024-06-29,PORT03,V010_CARRIER,2,DTP,4,0,CUST_0010,PROD_1700677,PLANT15,PORT09,14584,6419.95
ORD1400339.7,2023-08-20,PORT02,V011_CARRIER,11,DTP,2,1,CUST_0076,PROD_1700628,PLANT12,PORT09,39909,5861.6
ORD1400340.9,2023-06-11,PORT02,V003_CARRIER,4,CRF,5,5,CUST_0150,PROD_1701304,PLANT14,PORT09,33431,12469.2
ORD1400341.9,2024-04-11,PORT01,V010_CARRIER,8,DTD,5,3,CUST_0129,PROD_1700976,PLANT07,PORT09,31901,10353.15
ORD1400342.2,2024-09-14,PORT02,V006_CARRIER,3,DTD,3,1,CUST_0058,PROD_1700359,PLANT03,PORT09,18339,5588.11
ORD1400343.2,2023-02-08,PORT01,V015_CARRIER,11,DTP,3,2,CUST_0004,PROD_1700730,PLANT18,PORT09,43631,758.63
ORD1400344.3,2023-11-06,PORT06,V013_CARRIER,9,EXW,3,1,CUST_0015,PROD_1701039,PLANT13,PORT09,16881,6732.78
ORD1400345.3,2023-05-17,PORT03,V009_CARRIER,11,CRF,3,5,CUST_0072,PROD_1700467,PLANT15,PORT09,4272,1935.92
ORD1400346.2,2024-12-06,PORT01,V010_CARRIER,7,EXW,1,4,CUST_0195,PROD_1700620,PLANT07,PORT09,3447,551.9
ORD1400347.7,2023-02-07,PORT02,V004_CARRIER,9,DTP,7,2,CUST_0026,PROD_1700979,PLANT14,PORT09,37411,216.67
ORD1400348.9,2022-08-17,PORT01,V001_CARRIER,9,EXW,4,3,CUST_0065,PROD_1701474,PLANT07,PORT09,41461,3693.74
ORD1400349.3,2024-09-16,PORT04,V004_CARRIER,10,DTD,4,5,CUST_0088,PROD_1701053,PLANT09,PORT09,28938,1638.57
ORD1400350.9,2024-09-25,PORT06,V003_CARRIER,10,EXW,4,0,CUST_0017,PROD_1700013,PLANT20,PORT09,29145,5009.25
ORD1400351.4,2023-01-10,PORT02,V009_CARRIER,12,DTD,7,0,CUST_0079,PROD_1700396,PLANT02,PORT09,44975,6779.11
ORD1400352.5,2022-11-13,PORT05,V014_CARRIER,5,DTP,7,5,CUST_0041,PROD_1700663,PLANT16,PORT09,39108,15431.45
ORD1400353.7,2023-04-14,PORT04,V003_CARRIER,11,DTD,5,5,CUST_0079,PROD_1701910,PLANT06,PORT09,20766,4680.74
ORD1400354.5,2024-03-16,PORT02,V007_CARRIER,7,DTP,4,0,CUST_0091,PROD_1701561,PLANT15,PORT09,46259,4713.99
ORD1400355.5,2023-08-27,PORT07,V013_CARRIER,8,DTD,3,1,CUST_0098,PROD_1701705,PLANT16,PORT09,40572,10222.88
ORD1400356.5,2022-08-07,PORT06,V008_CARRIER,0,EXW,6,5,CUST_0185,PROD_1700152,PLANT01,PORT09,46400,11323.16
ORD1400357.2,2024-02-08,PORT06,V005_CARRIER,7,DTD,4,0,CUST_0138,PROD_1700121,PLANT13,PORT09,31022,2109.75
ORD1400358.5,2023-10-27,PORT01,V010_CARRIER,7,CRF,3,2,CUST_0052,PROD_1701587,PLANT05,PORT09,37634,10302.16
ORD1400359.3,2024-12-23,PORT06,V014_CARRIER,13,DTD,5,3,CUST_0180,PROD_1701673,PLANT20,PORT09,49073,21710.29
ORD1400360.7,2023-10-20,PORT07,V004_CARRIER,4,DTD,0,1,CUST_0174,PROD_1700959,PLANT16,PORT09,7911,2543.21
ORD1400361.6,2024-03-22,PORT05,V015_CARRIER,0,DTD,6,0,CUST_0132,PROD_1701650,PLANT12,PORT09,33144,14472.9
ORD1400362.2,2024-10-04,PORT02,V012_CARRIER,8,CRF,1,4,CUST_0020,PROD_1700578,PLANT04,PORT09,10469,4182.33
ORD1400363.6,2024-08-17,PORT04,V014_CARRIER,7,EXW,2,5,CUST_0071,PROD_1701249,PLANT18,PORT09,21755,814.5
ORD1400364.5,2024-07-18,PORT02,V005_CARRIER,0,EXW,0,1,CUST_0002,PROD_1701080,PLANT20,PORT09,21227,4545.71
ORD1400365.3,2023-04-02,PORT08,V013_CARRIER,14,DTD,2,1,CUST_0148,PROD_1701196,PLANT17,PORT09,9817,1019.65
ORD1400366.5,2022-07-26,PORT07,V009_CARRIER,5,CRF,5,1,CUST_0090,PROD_1700053,PLANT09,PORT09,43233,4547.89
ORD1400367.4,2022-12-01,PORT06,V001_CARRIER,1,EXW,6,0,CUST_0036,PROD_1700868,PLANT08,PORT09,29194,12667.24
ORD1400368.9,2024-02-19,PORT07,V004_CARRIER,9,EXW,1,0,CUST_0198,PROD_1700100,PLANT11,PORT09,11575,2938.26
ORD1400369.6,2022-09-07,PORT02,V010_CARRIER,6,DTD,3,1,CUST_0092,PROD_1700333,PLANT20,PORT09,6050,2420.58
ORD1400370.2,2024-09-05,PORT06,V001_CARRIER,6,EXW,1,2,CUST_0098,PROD_1700522,PLANT20,PORT09,23718,11216.72
ORD1400371.6,2024-06-08,PORT05,V011_CARRIER,14,EXW,7,0,CUST_0165,PROD_1701937,PLANT12,PORT09,18103,6609.13
ORD1400372.4,2022-04-03,PORT02,V003_CARRIER,2,DTP,7,0,CUST_0133,PROD_1700288,PLANT15,PORT09,4109,1226.56
ORD1400373.1,2023-08-24,PORT02,V003_CARRIER,11,DTP,2,2,CUST_0045,PROD_1700761,PLANT03,PORT09,7269,2860.29
ORD1400374.1,2024-10-15,PORT02,V015_CARRIER,0,DTD,0,2,CUST_0068,PROD_1700417,PLANT12,PORT09,1967,874.37
