route_id,plant_code,date,picker_id,aisles_visited,num_stops,total_distance_m,total_time_min,items_picked,order_count,start_aisle,algorithm_used,optimized
ROUTE_000189,PLANT14,2023-07-20,PICKER_025,"[4, 6, 15, 17, 23, 29]",6,110.21,3.69,31,2,1,MANUAL,0
ROUTE_000190,PLANT07,2024-10-09,PICKER_041,"[2, 5, 6, 7, 8, 10]",6,122.63,3.24,60,9,1,MANUAL,0
ROUTE_000191,PLANT03,2024-09-15,PICKER_026,"[1, 2, 3, 4, 5, 6, 7]",7,115.71,4.51,61,1,1,GREEDY,1
ROUTE_000192,PLANT16,2024-07-30,PICKER_042,"[2, 6, 8, 9, 10, 11, 13, 14, 15, 16]",10,155.3,5.92,52,4,1,MANUAL,1
ROUTE_000193,PLANT16,2024-05-13,PICKER_001,"[2, 7, 8, 10, 11, 16]",6,119.8,5.24,50,3,1,GREEDY,1
ROUTE_000194,PLANT06,2024-05-08,PICKER_026,"[1, 3, 7, 8, 10, 15, 18]",7,90.76,3.47,36,8,1,MANUAL,0
ROUTE_000195,PLANT16,2023-07-20,PICKER_027,"[1, 5, 7, 8, 9, 13, 16]",7,105.0,2.76,44,2,1,GREEDY,0
ROUTE_000196,PLANT04,2024-10-29,PICKER_036,"[1, 2, 4, 6, 11, 16, 17, 20]",8,152.9,5.73,26,6,1,DIJKSTRA,1
ROUTE_000197,PLANT12,2023-02-10,PICKER_012,"[1, 4, 15, 17, 19, 23, 24]",7,97.49,4.15,19,8,1,ASTAR,0
ROUTE_000198,PLANT03,2023-09-21,PICKER_014,"[2, 3, 8]",3,63.05,4.04,32,9,1,GREEDY,1
ROUTE_000199,PLANT14,2024-10-04,PICKER_032,"[1, 3, 4, 7, 12, 14, 18, 21, 26, 27]",10,167.9,4.0,31,8,1,MANUAL,0
ROUTE_000200,PLANT17,2023-04-27,PICKER_034,"[3, 7, 8, 12, 18, 22]",6,96.58,3.66,42,2,1,MANUAL,1
ROUTE_000201,PLANT08,2024-07-09,PICKER_019,"[15, 23]",2,38.28,2.01,19,2,1,GREEDY,1
ROUTE_000202,PLANT08,2023-09-13,PICKER_024,"[7, 14, 15, 18, 19, 20, 21, 25, 27, 29]",10,176.87,5.3,15,6,1,DIJKSTRA,0
ROUTE_000203,PLANT19,2024-10-12,PICKER_016,"[1, 2, 3, 7, 8, 11, 14, 16, 22, 23]",10,197.26,6.28,56,4,1,GREEDY,1
ROUTE_000204,PLANT17,2023-08-21,PICKER_024,"[1, 2, 5, 9, 10, 11, 12, 16, 17, 18]",10,156.89,5.87,54,10,1,ASTAR,0
ROUTE_000205,PLANT06,2024-01-30,PICKER_025,"[1, 4, 8, 12, 14, 16, 17, 20, 26, 27]",10,160.99,3.91,57,5,1,GREEDY,0
ROUTE_000206,PLANT15,2024-02-23,PICKER_020,"[5, 6, 7, 14]",4,79.44,4.57,23,5,1,GREEDY,0
ROUTE_000207,PLANT19,2024-09-15,PICKER_044,"[2, 12, 13, 16, 20, 21]",6,79.14,4.06,75,2,1,GREEDY,0
ROUTE_000208,PLANT08,2024-02-15,PICKER_012,"[3, 10, 11, 21, 22, 23, 27, 28, 29]",9,185.93,5.22,42,6,1,ASTAR,1
ROUTE_000209,PLANT03,2024-10-25,PICKER_039,"[1, 4, 8, 11]",4,68.5,3.36,41,4,1,MANUAL,1
ROUTE_000210,PLANT20,2023-06-28,PICKER_030,"[1, 3]",2,37.43,2.85,20,7,1,MANUAL,0
ROUTE_000211,PLANT01,2023-08-30,PICKER_032,"[2, 4, 9, 13, 14, 20, 21, 26]",8,120.02,5.05,15,2,1,ASTAR,1
ROUTE_000212,PLANT04,2023-12-22,PICKER_001,"[3, 4, 6, 9, 12, 17, 18]",7,131.47,4.8,67,10,1,MANUAL,0
ROUTE_000213,PLANT11,2024-07-06,PICKER_021,"[2, 3, 4]",3,37.28,2.92,27,5,1,GREEDY,0
ROUTE_000214,PLANT04,2024-01-01,PICKER_017,"[6, 12]",2,27.12,3.37,24,6,1,GREEDY,1
ROUTE_000215,PLANT16,2023-01-10,PICKER_017,"[1, 2, 4, 5, 7, 8, 10, 11, 12, 14]",10,170.68,5.02,15,5,1,DIJKSTRA,0
ROUTE_000216,PLANT13,2023-10-30,PICKER_020,"[1, 2, 6, 7, 9, 10]",6,103.2,2.92,14,3,1,ASTAR,0
ROUTE_000217,PLANT15,2024-06-20,PICKER_023,"[7, 9, 21]",3,56.5,3.8,30,7,1,DIJKSTRA,0
ROUTE_000218,PLANT14,2023-11-22,PICKER_017,"[12, 15]",2,52.52,4.01,63,10,1,DIJKSTRA,0
ROUTE_000219,PLANT20,2023-05-31,PICKER_001,"[4, 5]",2,40.56,2.59,11,8,1,DIJKSTRA,1
ROUTE_000220,PLANT05,2024-01-22,PICKER_046,"[3, 7, 9]",3,62.62,3.3,38,5,1,DIJKSTRA,1
ROUTE_000221,PLANT05,2024-05-16,PICKER_003,"[3, 9]",2,31.21,1.33,16,1,1,ASTAR,0
ROUTE_000222,PLANT16,2023-11-24,PICKER_015,"[2, 3, 4, 5, 7, 8, 11, 12, 14, 15]",10,252.84,7.5,9,4,1,GREEDY,0
ROUTE_000223,PLANT01,2024-04-26,PICKER_032,"[7, 9, 10, 12, 16, 19, 22]",7,110.99,3.83,63,7,1,DIJKSTRA,0
ROUTE_000224,PLANT08,2023-05-14,PICKER_018,"[2, 4, 5, 12, 14, 15, 16, 17, 22]",9,168.25,6.01,60,2,1,GREEDY,1
ROUTE_000225,PLANT17,2023-02-24,PICKER_015,"[4, 12, 16]",3,32.83,3.29,34,3,1,MANUAL,0
ROUTE_000226,PLANT02,2024-02-04,PICKER_024,"[1, 3, 5, 6]",4,58.11,3.41,43,4,1,GREEDY,1
ROUTE_000227,PLANT07,2023-09-26,PICKER_046,"[2, 3, 4, 5, 6, 7, 9, 10, 11, 12]",10,122.13,3.4,61,5,1,MANUAL,0
ROUTE_000228,PLANT02,2024-02-17,PICKER_026,"[1, 2, 4, 5, 6]",5,81.02,4.58,63,3,1,GREEDY,0
ROUTE_000229,PLANT19,2023-12-23,PICKER_023,"[13, 20]",2,18.91,3.1,18,10,1,MANUAL,1
ROUTE_000230,PLANT09,2024-11-11,PICKER_037,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,118.74,4.15,46,7,1,MANUAL,0
ROUTE_000231,PLANT16,2023-05-14,PICKER_013,"[1, 7, 8, 10]",4,69.12,3.24,62,9,1,ASTAR,1
ROUTE_000232,PLANT09,2024-05-11,PICKER_033,"[1, 2, 5, 6, 7, 8, 9, 10]",8,80.63,3.47,6,3,1,GREEDY,1
ROUTE_000233,PLANT13,2024-05-27,PICKER_023,"[1, 4, 5, 6, 7, 8, 9, 10]",8,170.54,4.59,39,4,1,ASTAR,0
ROUTE_000234,PLANT01,2024-11-08,PICKER_018,"[2, 6, 8, 15, 16, 21, 22, 25, 26]",9,133.33,4.97,48,5,1,DIJKSTRA,0
ROUTE_000235,PLANT09,2024-08-02,PICKER_033,"[1, 6, 7]",3,39.0,2.79,53,10,1,DIJKSTRA,0
ROUTE_000236,PLANT06,2023-02-23,PICKER_043,"[8, 13, 19, 21]",4,66.03,4.31,23,9,1,DIJKSTRA,1
ROUTE_000237,PLANT04,2023-12-18,PICKER_009,"[1, 2, 7, 10, 11, 12, 16, 19]",8,126.77,3.72,28,10,1,ASTAR,0
ROUTE_000238,PLANT15,2023-09-17,PICKER_037,"[15, 19, 25]",3,55.05,3.21,21,7,1,GREEDY,1
ROUTE_000239,PLANT14,2023-03-19,PICKER_028,"[3, 8, 11, 14, 20, 25, 26, 27, 28, 29]",10,127.11,3.63,54,5,1,ASTAR,0
ROUTE_000240,PLANT14,2024-04-07,PICKER_003,"[1, 2, 8, 14, 24, 26]",6,132.21,4.05,8,8,1,ASTAR,1
ROUTE_000241,PLANT10,2024-10-13,PICKER_046,"[1, 10, 14, 15, 20, 23, 24]",7,122.13,3.12,64,5,1,DIJKSTRA,0
ROUTE_000242,PLANT06,2024-04-28,PICKER_034,"[13, 14, 19, 25]",4,57.34,2.04,12,9,1,DIJKSTRA,1
ROUTE_000243,PLANT16,2024-10-11,PICKER_029,"[3, 5, 6, 8, 9, 11, 13, 14]",8,128.54,3.72,37,6,1,DIJKSTRA,1
ROUTE_000244,PLANT08,2023-05-18,PICKER_048,"[5, 9, 13, 16, 29]",5,110.76,4.67,77,4,1,MANUAL,0
ROUTE_000245,PLANT16,2023-11-02,PICKER_012,"[2, 3, 9]",3,33.92,1.94,32,6,1,MANUAL,1
ROUTE_000246,PLANT14,2023-11-14,PICKER_044,"[5, 11, 17, 18, 20, 23, 24, 25, 28]",9,156.73,6.03,80,3,1,GREEDY,1
ROUTE_000247,PLANT02,2024-12-31,PICKER_016,"[1, 3, 4, 5]",4,67.48,2.27,63,8,1,MANUAL,1
ROUTE_000248,PLANT15,2024-07-06,PICKER_039,"[1, 9, 11]",3,43.98,1.71,58,3,1,GREEDY,1
ROUTE_000249,PLANT06,2023-03-14,PICKER_002,"[4, 26, 27]",3,56.85,2.14,79,3,1,DIJKSTRA,1
ROUTE_000250,PLANT13,2023-03-30,PICKER_023,"[2, 5, 7, 9]",4,65.01,2.15,25,5,1,GREEDY,1
ROUTE_000251,PLANT15,2024-09-04,PICKER_024,"[2, 6, 11, 12, 15, 17, 21]",7,138.37,4.29,39,7,1,MANUAL,1
ROUTE_000252,PLANT08,2023-04-18,PICKER_024,"[4, 15, 28]",3,61.22,2.73,67,1,1,DIJKSTRA,0
ROUTE_000253,PLANT20,2023-07-17,PICKER_050,"[1, 2, 3, 6, 7]",5,77.74,2.5,6,2,1,GREEDY,1
ROUTE_000254,PLANT09,2023-09-18,PICKER_010,"[2, 3, 4, 5, 7, 8, 9, 10]",8,155.63,4.58,53,2,1,ASTAR,1
ROUTE_000255,PLANT08,2024-11-12,PICKER_004,"[13, 15, 20, 21]",4,102.53,3.8,55,10,1,ASTAR,1
ROUTE_000256,PLANT13,2024-06-12,PICKER_009,"[2, 6]",2,45.1,3.67,73,9,1,MANUAL,1
ROUTE_000257,PLANT16,2024-03-02,PICKER_008,"[1, 2, 4]",3,59.31,2.1,25,2,1,ASTAR,1
ROUTE_000258,PLANT06,2023-04-29,PICKER_045,"[1, 4, 6, 15, 18, 19, 21, 25, 26, 27]",10,167.5,4.85,27,5,1,GREEDY,0
ROUTE_000259,PLANT02,2023-11-24,PICKER_001,"[1, 2, 3, 4, 5, 6]",6,79.65,3.17,72,4,1,GREEDY,1
ROUTE_000260,PLANT05,2024-06-07,PICKER_043,"[4, 5, 6, 8]",4,102.2,4.81,13,9,1,DIJKSTRA,1
ROUTE_000261,PLANT20,2024-01-23,PICKER_048,"[1, 2, 3, 4, 5, 6, 7]",7,98.5,2.91,38,9,1,DIJKSTRA,0
ROUTE_000262,PLANT09,2023-04-13,PICKER_011,"[1, 6, 8, 9]",4,84.62,4.39,27,2,1,ASTAR,1
ROUTE_000263,PLANT15,2024-08-10,PICKER_025,"[7, 17, 20]",3,56.15,1.64,8,8,1,ASTAR,0
ROUTE_000264,PLANT02,2023-11-22,PICKER_035,"[1, 2, 3, 4, 5, 6]",6,111.93,4.23,67,6,1,DIJKSTRA,1
ROUTE_000265,PLANT11,2023-05-11,PICKER_030,"[2, 4, 5]",3,41.26,3.02,8,8,1,DIJKSTRA,0
ROUTE_000266,PLANT06,2023-10-05,PICKER_010,"[2, 7, 8, 9, 15, 23, 28]",7,102.46,3.72,80,6,1,DIJKSTRA,1
ROUTE_000267,PLANT19,2024-03-07,PICKER_007,"[1, 3, 5, 9, 11, 12, 17]",7,113.09,4.48,67,3,1,DIJKSTRA,0
ROUTE_000268,PLANT01,2023-10-27,PICKER_006,"[1, 11]",2,52.41,2.48,80,4,1,GREEDY,0
ROUTE_000269,PLANT12,2024-07-26,PICKER_034,"[4, 8, 9, 10, 13, 16, 20, 21, 23]",9,180.08,5.85,26,2,1,MANUAL,1
ROUTE_000270,PLANT01,2023-03-20,PICKER_021,"[1, 4, 6, 9, 20, 22, 24, 25, 26]",9,169.43,6.27,37,10,1,GREEDY,1
ROUTE_000271,PLANT10,2024-04-21,PICKER_026,"[16, 21]",2,54.85,3.62,18,5,1,ASTAR,0
ROUTE_000272,PLANT02,2023-11-21,PICKER_028,"[2, 4, 5, 6]",4,72.54,4.34,9,2,1,MANUAL,0
ROUTE_000273,PLANT10,2023-09-03,PICKER_004,"[3, 4, 6, 12, 17, 20]",6,101.2,3.15,53,6,1,ASTAR,0
ROUTE_000274,PLANT19,2023-04-26,PICKER_034,"[12, 19]",2,38.17,3.33,18,10,1,DIJKSTRA,0
ROUTE_000275,PLANT05,2024-02-05,PICKER_044,"[1, 4, 6, 7, 8, 9]",6,99.33,4.23,78,5,1,GREEDY,1
ROUTE_000276,PLANT12,2024-01-11,PICKER_006,"[1, 3, 8, 11, 14, 15, 16, 17, 25]",9,156.26,3.95,75,6,1,GREEDY,1
ROUTE_000277,PLANT02,2024-01-11,PICKER_028,"[1, 2, 3, 4, 5, 6]",6,80.03,3.28,58,2,1,ASTAR,1
ROUTE_000278,PLANT09,2023-10-19,PICKER_022,"[1, 2, 5, 6, 7, 8, 9, 10]",8,148.71,3.71,8,9,1,MANUAL,0
ROUTE_000279,PLANT14,2023-11-21,PICKER_039,"[9, 10, 19, 22]",4,66.07,2.61,40,3,1,ASTAR,0
ROUTE_000280,PLANT01,2023-03-25,PICKER_019,"[1, 11, 22, 26]",4,96.53,3.03,61,6,1,DIJKSTRA,0
ROUTE_000281,PLANT19,2023-07-18,PICKER_006,"[1, 5, 10, 12, 13, 14, 15, 17, 23]",9,147.88,4.89,9,10,1,DIJKSTRA,0
ROUTE_000282,PLANT19,2024-12-31,PICKER_010,"[5, 8, 15]",3,59.12,2.06,79,10,1,MANUAL,0
ROUTE_000283,PLANT07,2023-08-26,PICKER_030,"[2, 6, 9]",3,61.82,4.19,73,8,1,MANUAL,1
ROUTE_000284,PLANT15,2024-08-29,PICKER_034,"[4, 7, 8, 9, 10, 21]",6,81.22,3.41,76,6,1,GREEDY,0
ROUTE_000285,PLANT13,2024-08-08,PICKER_017,"[1, 2, 4, 7, 9, 10]",6,121.78,3.86,53,5,1,GREEDY,1
ROUTE_000286,PLANT11,2024-04-28,PICKER_014,"[2, 5]",2,46.38,1.48,71,6,1,MANUAL,1
ROUTE_000287,PLANT15,2024-12-08,PICKER_038,"[1, 5, 6, 7, 9, 10, 11, 14, 17, 21]",10,120.4,5.26,63,5,1,GREEDY,0
ROUTE_000288,PLANT03,2024-12-20,PICKER_032,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11]",10,158.98,4.52,8,2,1,DIJKSTRA,1
ROUTE_000289,PLANT17,2024-11-03,PICKER_008,"[10, 12, 18]",3,54.85,2.44,29,3,1,DIJKSTRA,0
ROUTE_000290,PLANT01,2024-12-24,PICKER_042,"[1, 3, 10, 25, 26]",5,74.74,3.19,68,2,1,MANUAL,0
ROUTE_000291,PLANT03,2023-07-28,PICKER_024,"[4, 6, 10]",3,41.53,2.65,17,7,1,ASTAR,1
ROUTE_000292,PLANT05,2024-08-12,PICKER_022,"[1, 2, 3, 4, 6, 7, 8, 9]",8,158.97,3.92,27,5,1,ASTAR,1
ROUTE_000293,PLANT05,2024-06-02,PICKER_046,"[1, 3, 4]",3,42.16,1.7,42,5,1,DIJKSTRA,1
ROUTE_000294,PLANT10,2023-01-14,PICKER_039,"[3, 8, 13, 16, 20, 21, 23]",7,150.09,5.52,71,2,1,MANUAL,0
ROUTE_000295,PLANT19,2023-09-08,PICKER_003,"[1, 4, 9, 13, 15, 16, 20, 22]",8,150.18,4.42,7,9,1,MANUAL,0
ROUTE_000296,PLANT07,2024-07-26,PICKER_032,"[3, 6]",2,40.37,3.09,66,9,1,GREEDY,0
ROUTE_000297,PLANT05,2024-09-17,PICKER_040,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",9,186.15,6.21,30,8,1,MANUAL,1
ROUTE_000298,PLANT09,2024-11-25,PICKER_027,"[6, 8]",2,25.42,3.27,31,4,1,DIJKSTRA,1
ROUTE_000299,PLANT20,2024-07-02,PICKER_042,"[1, 2, 3, 4, 5, 6, 7]",7,137.64,5.24,12,4,1,MANUAL,1
ROUTE_000300,PLANT12,2024-11-04,PICKER_050,"[1, 4, 10, 15, 16, 17, 20, 21, 24, 25]",10,174.76,5.42,59,10,1,ASTAR,0
ROUTE_000301,PLANT20,2023-01-23,PICKER_009,"[2, 3, 4, 5, 6, 7]",6,101.15,3.45,70,1,1,GREEDY,1
ROUTE_000302,PLANT07,2023-09-09,PICKER_023,"[2, 3, 5, 6, 7, 8, 9, 11, 12]",9,127.34,5.42,57,9,1,DIJKSTRA,1
ROUTE_000303,PLANT12,2024-05-20,PICKER_038,"[13, 14, 18, 19, 24]",5,61.46,4.05,35,1,1,ASTAR,0
ROUTE_000304,PLANT09,2023-12-29,PICKER_005,"[3, 6, 8, 10]",4,97.4,4.9,36,6,1,ASTAR,0
ROUTE_000305,PLANT11,2024-03-22,PICKER_010,"[1, 2]",2,38.71,3.07,13,10,1,DIJKSTRA,0
ROUTE_000306,PLANT13,2023-02-24,PICKER_008,"[3, 6, 7, 9, 10]",5,58.47,3.14,53,5,1,MANUAL,0
ROUTE_000307,PLANT15,2024-11-08,PICKER_045,"[6, 11, 17, 23]",4,53.52,3.89,25,5,1,ASTAR,1
ROUTE_000308,PLANT01,2024-06-27,PICKER_015,"[2, 4, 6, 9, 13, 17, 18, 24]",8,170.12,5.22,53,3,1,GREEDY,1
ROUTE_000309,PLANT19,2024-04-26,PICKER_025,"[10, 13, 17, 19, 22]",5,74.02,3.34,33,8,1,MANUAL,0
ROUTE_000310,PLANT18,2024-03-16,PICKER_034,"[1, 2, 5, 6, 8, 9, 10, 13, 15, 16]",10,153.71,4.75,54,8,1,GREEDY,0
ROUTE_000311,PLANT14,2024-12-28,PICKER_025,"[2, 3, 8, 24, 26]",5,114.3,4.74,54,7,1,GREEDY,0
ROUTE_000312,PLANT15,2023-04-05,PICKER_037,"[4, 12, 18, 20, 21, 24]",6,124.74,4.98,36,10,1,MANUAL,0
ROUTE_000313,PLANT10,2023-08-26,PICKER_005,"[2, 8]",2,17.29,2.92,37,2,1,ASTAR,0
ROUTE_000314,PLANT10,2024-12-22,PICKER_006,"[3, 4, 19, 20, 22, 23]",6,87.62,3.48,76,4,1,MANUAL,0
ROUTE_000315,PLANT11,2024-10-16,PICKER_029,"[1, 2, 4, 5]",4,79.12,2.32,27,7,1,MANUAL,0
ROUTE_000316,PLANT08,2024-07-05,PICKER_042,"[15, 20, 25, 26, 29]",5,105.34,3.27,59,8,1,DIJKSTRA,1
ROUTE_000317,PLANT07,2024-06-04,PICKER_011,"[2, 5, 8]",3,41.99,1.79,75,10,1,MANUAL,0
ROUTE_000318,PLANT07,2024-11-15,PICKER_007,"[1, 3, 4, 8, 9, 10, 11]",7,97.52,2.72,20,8,1,ASTAR,0
ROUTE_000319,PLANT09,2024-04-22,PICKER_041,"[5, 6, 7]",3,28.39,3.29,49,2,1,DIJKSTRA,0
ROUTE_000320,PLANT18,2024-03-28,PICKER_003,"[2, 4, 7, 9, 10, 14, 15]",7,130.32,5.01,43,7,1,GREEDY,0
ROUTE_000321,PLANT09,2024-06-20,PICKER_020,"[1, 2, 5, 7, 9]",5,112.41,5.25,60,3,1,GREEDY,1
ROUTE_000322,PLANT16,2023-09-22,PICKER_036,"[5, 8, 12, 14]",4,102.27,3.37,52,3,1,MANUAL,0
ROUTE_000323,PLANT07,2023-12-23,PICKER_010,"[4, 5, 10]",3,34.75,1.31,53,9,1,ASTAR,1
ROUTE_000324,PLANT13,2023-08-15,PICKER_031,"[3, 10]",2,30.23,2.25,35,9,1,DIJKSTRA,1
ROUTE_000325,PLANT04,2024-04-10,PICKER_003,"[1, 10, 18]",3,65.33,2.38,78,4,1,GREEDY,0
ROUTE_000326,PLANT15,2024-10-21,PICKER_023,"[1, 2, 4, 9, 11, 13]",6,132.7,5.46,48,10,1,ASTAR,1
ROUTE_000327,PLANT10,2023-09-16,PICKER_030,"[1, 2, 3, 15, 18, 19]",6,82.06,4.18,35,2,1,ASTAR,1
ROUTE_000328,PLANT15,2024-10-02,PICKER_002,"[3, 5, 8, 10, 12, 15]",6,89.65,3.61,68,2,1,MANUAL,1
ROUTE_000329,PLANT15,2024-04-13,PICKER_032,"[1, 2, 5, 13, 17, 20, 22, 23]",8,128.67,4.14,74,4,1,DIJKSTRA,0
ROUTE_000330,PLANT15,2024-11-25,PICKER_031,"[1, 7, 9, 10, 15, 17, 18, 20, 23]",9,138.0,5.67,48,2,1,ASTAR,1
ROUTE_000331,PLANT16,2024-09-18,PICKER_043,"[1, 2, 3, 4, 7, 8, 10, 11, 15, 16]",10,151.13,5.55,27,6,1,MANUAL,1
ROUTE_000332,PLANT11,2024-02-17,PICKER_031,"[3, 5]",2,25.86,2.69,31,10,1,GREEDY,0
ROUTE_000333,PLANT12,2023-10-22,PICKER_011,"[1, 5, 6, 7, 8, 13, 14, 20, 21, 24]",10,158.69,5.73,27,9,1,MANUAL,0
ROUTE_000334,PLANT06,2024-01-03,PICKER_004,"[1, 6, 7, 14, 16, 20, 24, 25, 28]",9,177.69,4.43,80,6,1,DIJKSTRA,1
ROUTE_000335,PLANT10,2024-01-10,PICKER_018,"[13, 21]",2,24.28,2.62,76,10,1,ASTAR,1
ROUTE_000336,PLANT05,2024-07-15,PICKER_041,"[2, 3, 4, 7, 9]",5,91.98,3.18,16,9,1,GREEDY,1
ROUTE_000337,PLANT04,2024-11-07,PICKER_003,"[4, 5, 6, 7, 10, 11, 12, 13, 17]",9,162.72,6.05,62,6,1,MANUAL,0
ROUTE_000338,PLANT12,2023-04-08,PICKER_050,"[4, 7, 10, 19, 22]",5,88.66,3.51,35,5,1,DIJKSTRA,0
ROUTE_000339,PLANT14,2023-04-03,PICKER_012,"[3, 8, 13, 18, 25]",5,108.68,3.82,61,5,1,DIJKSTRA,0
ROUTE_000340,PLANT09,2024-01-15,PICKER_033,"[2, 4, 8, 10]",4,68.34,3.65,62,5,1,GREEDY,1
ROUTE_000341,PLANT19,2023-12-15,PICKER_010,"[2, 7, 12, 14, 18, 21]",6,114.72,4.52,54,8,1,MANUAL,0
ROUTE_000342,PLANT18,2023-12-29,PICKER_027,"[1, 2, 4, 6, 8, 9, 14, 15]",8,147.19,5.4,32,1,1,GREEDY,0
ROUTE_000343,PLANT12,2024-10-17,PICKER_035,"[5, 8, 10, 13, 14, 15, 17, 21]",8,183.76,6.38,62,8,1,GREEDY,1
ROUTE_000344,PLANT02,2024-09-22,PICKER_005,"[1, 2, 3, 4, 5, 6]",6,121.7,3.17,56,7,1,GREEDY,1
ROUTE_000345,PLANT04,2023-03-25,PICKER_047,"[1, 4, 7, 9, 10, 15, 18]",7,144.62,3.49,24,1,1,GREEDY,0
ROUTE_000346,PLANT20,2023-08-11,PICKER_041,"[2, 3, 4]",3,56.74,2.94,17,10,1,ASTAR,1
ROUTE_000347,PLANT02,2023-12-13,PICKER_030,"[1, 2, 3, 4, 5]",5,107.74,2.85,17,4,1,DIJKSTRA,0
ROUTE_000348,PLANT09,2024-10-04,PICKER_019,"[1, 3, 4, 5, 6, 8, 10]",7,101.73,3.02,26,9,1,MANUAL,0
ROUTE_000349,PLANT16,2024-05-29,PICKER_034,"[2, 3, 6, 13, 15]",5,72.12,3.12,68,6,1,DIJKSTRA,1
ROUTE_000350,PLANT05,2023-11-30,PICKER_018,"[1, 2, 6]",3,77.48,2.06,31,3,1,DIJKSTRA,1
ROUTE_000351,PLANT07,2023-01-03,PICKER_006,"[1, 5, 6, 11, 12]",5,55.59,2.32,25,5,1,MANUAL,0
ROUTE_000352,PLANT15,2024-02-27,PICKER_022,"[8, 13, 16, 24]",4,80.71,3.08,34,4,1,DIJKSTRA,0
ROUTE_000353,PLANT06,2024-06-03,PICKER_019,"[2, 3, 8, 12, 16, 28]",6,112.3,3.71,63,3,1,ASTAR,0
ROUTE_000354,PLANT05,2023-06-24,PICKER_046,"[4, 5, 6]",3,35.6,3.38,50,8,1,DIJKSTRA,0
ROUTE_000355,PLANT20,2023-10-28,PICKER_028,"[1, 2, 3, 4, 6, 7]",6,82.82,3.75,66,6,1,ASTAR,1
ROUTE_000356,PLANT20,2024-08-17,PICKER_018,"[1, 2, 3, 4, 5, 6, 7]",7,142.7,3.84,78,3,1,GREEDY,0
ROUTE_000357,PLANT01,2023-03-15,PICKER_023,"[5, 13, 14, 17, 26]",5,93.12,2.52,64,5,1,GREEDY,1
ROUTE_000358,PLANT07,2023-04-01,PICKER_012,"[1, 8, 9]",3,35.31,3.14,57,2,1,DIJKSTRA,1
ROUTE_000359,PLANT06,2023-06-28,PICKER_003,"[5, 10, 15, 16]",4,58.06,1.78,43,5,1,ASTAR,1
ROUTE_000360,PLANT06,2023-07-09,PICKER_022,"[3, 10, 12, 14, 19, 22]",6,109.25,3.64,35,7,1,ASTAR,1
ROUTE_000361,PLANT06,2024-07-10,PICKER_012,"[2, 12, 21, 23, 28]",5,80.17,2.16,10,4,1,DIJKSTRA,0
ROUTE_000362,PLANT07,2023-10-07,PICKER_001,"[2, 4, 5, 7, 8]",5,81.86,2.87,18,7,1,GREEDY,1
ROUTE_000363,PLANT12,2024-01-01,PICKER_049,"[2, 5, 9, 10, 13, 19, 24]",7,122.82,3.06,56,10,1,GREEDY,1
ROUTE_000364,PLANT17,2023-10-13,PICKER_009,"[5, 9, 13, 18, 20]",5,80.97,3.97,5,4,1,MANUAL,1
ROUTE_000365,PLANT04,2024-12-26,PICKER_037,"[9, 10, 12, 15, 18]",5,83.94,4.45,33,6,1,DIJKSTRA,0
ROUTE_000366,PLANT08,2024-04-14,PICKER_029,"[1, 2, 15, 16, 21, 23, 26]",7,91.69,3.37,70,3,1,DIJKSTRA,1
ROUTE_000367,PLANT18,2024-04-29,PICKER_040,"[1, 4, 7, 10, 11, 12]",6,134.07,4.06,12,9,1,ASTAR,1
ROUTE_000368,PLANT01,2023-12-05,PICKER_027,"[2, 4, 5, 7, 10, 11, 18, 20, 21, 24]",10,151.8,3.99,50,7,1,GREEDY,1
ROUTE_000369,PLANT12,2024-03-14,PICKER_010,"[1, 6, 11, 12, 15, 19, 21]",7,176.52,4.89,46,9,1,GREEDY,0
ROUTE_000370,PLANT02,2024-08-18,PICKER_033,"[1, 3, 4, 5, 6]",5,68.29,1.99,15,6,1,DIJKSTRA,0
ROUTE_000371,PLANT07,2023-04-13,PICKER_017,"[1, 2, 3, 4, 5, 7, 8, 11]",8,130.66,3.68,9,1,1,DIJKSTRA,1
ROUTE_000372,PLANT15,2023-03-26,PICKER_012,"[3, 4, 13, 14, 21, 24]",6,106.09,3.05,33,9,1,GREEDY,0
ROUTE_000373,PLANT13,2023-07-06,PICKER_023,"[1, 4, 5, 6, 7, 8, 10]",7,117.74,3.03,53,8,1,MANUAL,1
ROUTE_000374,PLANT10,2024-01-26,PICKER_008,"[1, 4, 8, 9, 13]",5,94.76,3.37,56,5,1,MANUAL,0
ROUTE_000375,PLANT09,2024-05-28,PICKER_049,"[5, 6, 9, 10]",4,59.81,3.11,44,3,1,ASTAR,0
ROUTE_000376,PLANT17,2024-11-26,PICKER_016,"[1, 2, 3, 7, 8, 10, 14, 20, 21, 24]",10,160.51,4.0,22,9,1,GREEDY,1
ROUTE_000377,PLANT17,2023-09-03,PICKER_005,"[2, 10, 19, 20]",4,80.72,3.77,24,1,1,DIJKSTRA,1
ROUTE_000378,PLANT14,2023-07-18,PICKER_033,"[1, 3, 4, 7, 10, 13, 17, 21, 22, 27]",10,175.15,4.4,23,1,1,MANUAL,0
ROUTE_000379,PLANT11,2024-03-28,PICKER_013,"[4, 5]",2,25.85,2.11,20,6,1,MANUAL,1
