order_id,product_id,date,demand,inventory_level,warehouse_location,aisle_number,picking_time,reorder_point,lead_time_days,unit_price,category,day_of_week,month,is_weekend,rolling_avg_7d,quarter,week_of_year,rolling_avg_30d,demand_lag_1,demand_lag_7,stockout_risk
ORD1191,P001,2023-07-11,73,0,Zone-E,15,9.25,132,7,367.34,Tools,1,7,0,74.71,3,28,74.37,78.0,77.0,1
ORD1192,P001,2023-07-12,66,0,Zone-E,15,14.18,132,7,367.34,Tools,2,7,0,74.43,3,28,74.37,73.0,68.0,1
ORD1193,P001,2023-07-13,66,0,Zone-E,15,17.86,132,7,367.34,Tools,3,7,0,73.0,3,28,74.17,66.0,76.0,1
ORD1194,P001,2023-07-14,52,0,Zone-E,15,13.02,132,7,367.34,Tools,4,7,0,70.57,3,28,73.33,66.0,69.0,1
ORD1195,P001,2023-07-15,78,0,Zone-E,15,17.02,132,7,367.34,Tools,5,7,1,70.14,3,28,73.37,52.0,81.0,1
ORD1196,P001,2023-07-16,81,0,Zone-E,15,11.68,132,7,367.34,Tools,6,7,1,70.57,3,28,73.7,78.0,78.0,1
ORD1197,P001,2023-07-17,76,0,Zone-E,15,14.37,132,7,367.34,Tools,0,7,0,70.29,3,29,73.9,81.0,78.0,1
ORD1198,P001,2023-07-18,64,0,Zone-E,15,14.33,132,7,367.34,Tools,1,7,0,69.0,3,29,73.6,76.0,73.0,1
ORD1199,P001,2023-07-19,72,0,Zone-E,15,10.73,132,7,367.34,Tools,2,7,0,69.86,3,29,73.47,64.0,66.0,1
ORD1200,P001,2023-07-20,60,0,Zone-E,15,7.23,132,7,367.34,Tools,3,7,0,69.0,3,29,72.9,72.0,66.0,1
ORD1201,P001,2023-07-21,75,0,Zone-E,15,10.7,132,7,367.34,Tools,4,7,0,72.29,3,29,73.13,60.0,52.0,1
ORD1202,P001,2023-07-22,87,0,Zone-E,15,10.02,132,7,367.34,Tools,5,7,1,73.57,3,29,73.77,75.0,78.0,1
ORD1203,P001,2023-07-23,78,0,Zone-E,15,17.64,132,7,367.34,Tools,6,7,1,73.14,3,29,73.7,87.0,81.0,1
ORD1204,P001,2023-07-24,68,0,Zone-E,15,6.89,132,7,367.34,Tools,0,7,0,72.0,3,30,73.23,78.0,76.0,1
ORD1205,P001,2023-07-25,72,0,Zone-E,15,19.23,132,7,367.34,Tools,1,7,0,73.14,3,30,73.0,68.0,64.0,1
ORD1206,P001,2023-07-26,57,0,Zone-E,15,13.83,132,7,367.34,Tools,2,7,0,71.0,3,30,72.7,72.0,72.0,1
ORD1207,P001,2023-07-27,67,0,Zone-E,15,7.02,132,7,367.34,Tools,3,7,0,72.0,3,30,72.27,57.0,60.0,1
ORD1208,P001,2023-07-28,62,0,Zone-E,15,11.56,132,7,367.34,Tools,4,7,0,70.14,3,30,72.0,67.0,75.0,1
ORD1209,P001,2023-07-29,79,0,Zone-E,15,12.96,132,7,367.34,Tools,5,7,1,69.0,3,30,72.53,62.0,87.0,1
ORD1210,P001,2023-07-30,77,0,Zone-E,15,6.55,132,7,367.34,Tools,6,7,1,68.86,3,30,72.87,79.0,78.0,1
ORD1211,P001,2023-07-31,69,0,Zone-E,15,10.66,132,7,367.34,Tools,0,7,0,69.0,3,31,72.33,77.0,68.0,1
ORD1212,P001,2023-08-01,65,0,Zone-E,15,7.63,132,7,367.34,Tools,1,8,0,68.0,3,31,71.63,69.0,72.0,1
ORD1213,P001,2023-08-02,66,0,Zone-E,15,10.81,132,7,367.34,Tools,2,8,0,69.29,3,31,71.23,65.0,57.0,1
ORD1214,P001,2023-08-03,60,0,Zone-E,15,16.79,132,7,367.34,Tools,3,8,0,68.29,3,31,70.67,66.0,67.0,1
ORD1215,P001,2023-08-04,60,0,Zone-E,15,15.29,132,7,367.34,Tools,4,8,0,68.0,3,31,70.4,60.0,62.0,1
ORD1216,P001,2023-08-05,69,0,Zone-E,15,6.82,132,7,367.34,Tools,5,8,1,66.57,3,31,70.17,60.0,79.0,1
ORD1217,P001,2023-08-06,75,0,Zone-E,15,17.72,132,7,367.34,Tools,6,8,1,66.29,3,31,70.37,69.0,77.0,1
ORD1218,P001,2023-08-07,67,0,Zone-E,15,8.83,132,7,367.34,Tools,0,8,0,66.0,3,32,69.9,75.0,69.0,1
ORD1219,P001,2023-08-08,62,0,Zone-E,15,12.54,132,7,367.34,Tools,1,8,0,65.57,3,32,69.37,67.0,65.0,1
ORD1220,P001,2023-08-09,58,0,Zone-E,15,15.73,132,7,367.34,Tools,2,8,0,64.43,3,32,68.7,62.0,66.0,1
ORD1221,P001,2023-08-10,72,0,Zone-E,15,6.5,132,7,367.34,Tools,3,8,0,66.14,3,32,68.67,58.0,60.0,1
ORD1222,P001,2023-08-11,70,0,Zone-E,15,17.4,132,7,367.34,Tools,4,8,0,67.57,3,32,68.8,72.0,60.0,1
ORD1223,P001,2023-08-12,69,0,Zone-E,15,13.18,132,7,367.34,Tools,5,8,1,67.57,3,32,68.9,70.0,69.0,1
ORD1224,P001,2023-08-13,73,0,Zone-E,15,11.36,132,7,367.34,Tools,6,8,1,67.29,3,32,69.6,69.0,75.0,1
ORD1225,P001,2023-08-14,60,0,Zone-E,15,15.95,132,7,367.34,Tools,0,8,0,66.29,3,33,69.0,73.0,67.0,1
ORD1226,P001,2023-08-15,66,0,Zone-E,15,8.85,132,7,367.34,Tools,1,8,0,66.86,3,33,68.5,60.0,62.0,1
ORD1227,P001,2023-08-16,58,0,Zone-E,15,13.23,132,7,367.34,Tools,2,8,0,66.86,3,33,67.9,66.0,58.0,1
ORD1228,P001,2023-08-17,61,0,Zone-E,15,15.17,132,7,367.34,Tools,3,8,0,65.29,3,33,67.8,58.0,72.0,1
ORD1229,P001,2023-08-18,59,0,Zone-E,15,14.76,132,7,367.34,Tools,4,8,0,63.71,3,33,67.37,61.0,70.0,1
ORD1230,P001,2023-08-19,88,0,Zone-E,15,13.92,132,7,367.34,Tools,5,8,1,66.43,3,33,68.3,59.0,69.0,1
ORD1231,P001,2023-08-20,70,0,Zone-E,15,13.92,132,7,367.34,Tools,6,8,1,66.0,3,33,68.13,88.0,73.0,1
ORD1232,P001,2023-08-21,54,0,Zone-E,15,10.9,132,7,367.34,Tools,0,8,0,65.14,3,34,67.03,70.0,60.0,1
ORD1233,P001,2023-08-22,69,0,Zone-E,15,14.2,132,7,367.34,Tools,1,8,0,65.57,3,34,66.73,54.0,66.0,1
ORD1234,P001,2023-08-23,64,0,Zone-E,15,14.18,132,7,367.34,Tools,2,8,0,66.43,3,34,66.6,69.0,58.0,1
ORD1235,P001,2023-08-24,56,0,Zone-E,15,6.1,132,7,367.34,Tools,3,8,0,65.71,3,34,66.07,64.0,61.0,1
ORD1236,P001,2023-08-25,61,0,Zone-E,15,8.17,132,7,367.34,Tools,4,8,0,66.0,3,34,66.2,56.0,59.0,1
ORD1237,P001,2023-08-26,65,0,Zone-E,15,7.19,132,7,367.34,Tools,5,8,1,62.71,3,34,66.13,61.0,88.0,1
ORD1238,P001,2023-08-27,78,0,Zone-E,15,17.03,132,7,367.34,Tools,6,8,1,63.86,3,34,66.67,65.0,70.0,1
ORD1239,P001,2023-08-28,64,0,Zone-E,15,12.63,132,7,367.34,Tools,0,8,0,65.29,3,35,66.17,78.0,54.0,1
ORD1240,P001,2023-08-29,68,0,Zone-E,15,13.52,132,7,367.34,Tools,1,8,0,65.14,3,35,65.87,64.0,69.0,1
ORD1241,P001,2023-08-30,66,0,Zone-E,15,12.43,132,7,367.34,Tools,2,8,0,65.43,3,35,65.77,68.0,64.0,1
ORD1242,P001,2023-08-31,61,0,Zone-E,15,10.37,132,7,367.34,Tools,3,8,0,66.14,3,35,65.63,66.0,56.0,1
ORD1243,P001,2023-09-01,66,0,Zone-E,15,8.69,132,7,367.34,Tools,4,9,0,66.86,3,35,65.63,61.0,61.0,1
ORD1244,P001,2023-09-02,73,0,Zone-E,15,14.24,132,7,367.34,Tools,5,9,1,68.0,3,35,66.07,66.0,65.0,1
ORD1245,P001,2023-09-03,82,0,Zone-E,15,13.85,132,7,367.34,Tools,6,9,1,68.57,3,35,66.8,73.0,78.0,1
ORD1246,P001,2023-09-04,63,0,Zone-E,15,14.02,132,7,367.34,Tools,0,9,0,68.43,3,36,66.6,82.0,64.0,1
ORD1247,P001,2023-09-05,57,0,Zone-E,15,10.54,132,7,367.34,Tools,1,9,0,66.86,3,36,66.0,63.0,68.0,1
ORD1248,P001,2023-09-06,60,0,Zone-E,15,6.04,132,7,367.34,Tools,2,9,0,66.0,3,36,65.77,57.0,66.0,1
ORD1249,P001,2023-09-07,67,0,Zone-E,15,14.04,132,7,367.34,Tools,3,9,0,66.86,3,36,65.93,60.0,61.0,1
ORD1250,P001,2023-09-08,50,0,Zone-E,15,7.44,132,7,367.34,Tools,4,9,0,64.57,3,36,65.67,67.0,66.0,1
ORD1251,P001,2023-09-09,67,0,Zone-E,15,17.21,132,7,367.34,Tools,5,9,1,63.71,3,36,65.5,50.0,73.0,1
ORD1252,P001,2023-09-10,72,0,Zone-E,15,11.12,132,7,367.34,Tools,6,9,1,62.29,3,36,65.57,67.0,82.0,1
ORD1253,P001,2023-09-11,63,0,Zone-E,15,16.01,132,7,367.34,Tools,0,9,0,62.29,3,37,65.37,72.0,63.0,1
ORD1254,P001,2023-09-12,68,0,Zone-E,15,17.18,132,7,367.34,Tools,1,9,0,63.86,3,37,65.2,63.0,57.0,1
ORD1255,P001,2023-09-13,64,0,Zone-E,15,8.72,132,7,367.34,Tools,2,9,0,64.43,3,37,65.33,68.0,60.0,1
ORD1256,P001,2023-09-14,61,0,Zone-E,15,9.18,132,7,367.34,Tools,3,9,0,63.57,3,37,65.17,64.0,67.0,1
ORD1257,P001,2023-09-15,61,0,Zone-E,15,13.06,132,7,367.34,Tools,4,9,0,65.14,3,37,65.27,61.0,50.0,1
ORD1258,P001,2023-09-16,77,0,Zone-E,15,15.22,132,7,367.34,Tools,5,9,1,66.57,3,37,65.8,61.0,67.0,1
ORD1259,P001,2023-09-17,70,0,Zone-E,15,11.93,132,7,367.34,Tools,6,9,1,66.29,3,37,66.17,77.0,72.0,1
ORD1260,P001,2023-09-18,59,0,Zone-E,15,13.29,132,7,367.34,Tools,0,9,0,65.71,3,38,65.2,70.0,63.0,1
ORD1261,P001,2023-09-19,51,0,Zone-E,15,13.8,132,7,367.34,Tools,1,9,0,63.29,3,38,64.57,59.0,68.0,1
ORD1262,P001,2023-09-20,56,0,Zone-E,15,13.34,132,7,367.34,Tools,2,9,0,62.14,3,38,64.63,51.0,64.0,1
ORD1263,P001,2023-09-21,54,0,Zone-E,15,9.09,132,7,367.34,Tools,3,9,0,61.14,3,38,64.13,56.0,61.0,1
ORD1264,P001,2023-09-22,51,0,Zone-E,15,14.47,132,7,367.34,Tools,4,9,0,59.71,3,38,63.7,54.0,61.0,1
ORD1265,P001,2023-09-23,79,0,Zone-E,15,15.37,132,7,367.34,Tools,5,9,1,60.0,3,38,64.47,51.0,77.0,1
ORD1266,P001,2023-09-24,81,0,Zone-E,15,16.65,132,7,367.34,Tools,6,9,1,61.57,3,38,65.13,79.0,70.0,1
ORD1267,P001,2023-09-25,62,0,Zone-E,15,16.16,132,7,367.34,Tools,0,9,0,62.0,3,39,65.03,81.0,59.0,1
ORD1268,P001,2023-09-26,67,0,Zone-E,15,6.45,132,7,367.34,Tools,1,9,0,64.29,3,39,64.67,62.0,51.0,1
ORD1269,P001,2023-09-27,66,0,Zone-E,15,15.64,132,7,367.34,Tools,2,9,0,65.71,3,39,64.73,67.0,56.0,1
ORD1270,P001,2023-09-28,70,0,Zone-E,15,17.09,132,7,367.34,Tools,3,9,0,68.0,3,39,64.8,66.0,54.0,1
ORD1271,P001,2023-09-29,62,0,Zone-E,15,17.43,132,7,367.34,Tools,4,9,0,69.57,3,39,64.67,70.0,51.0,1
ORD1272,P001,2023-09-30,70,0,Zone-E,15,13.29,132,7,367.34,Tools,5,9,1,68.29,3,39,64.97,62.0,79.0,1
ORD1273,P001,2023-10-01,65,0,Zone-E,15,9.09,132,7,367.34,Tools,6,10,1,66.0,4,39,64.93,70.0,81.0,1
ORD1274,P001,2023-10-02,67,0,Zone-E,15,15.37,132,7,367.34,Tools,0,10,0,66.71,4,40,64.73,65.0,62.0,1
ORD1275,P001,2023-10-03,67,0,Zone-E,15,15.67,132,7,367.34,Tools,1,10,0,66.71,4,40,64.23,67.0,67.0,1
ORD1276,P001,2023-10-04,68,0,Zone-E,15,18.26,132,7,367.34,Tools,2,10,0,67.0,4,40,64.4,67.0,66.0,1
ORD1277,P001,2023-10-05,64,0,Zone-E,15,9.07,132,7,367.34,Tools,3,10,0,66.14,4,40,64.63,68.0,70.0,1
ORD1278,P001,2023-10-06,54,0,Zone-E,15,8.07,132,7,367.34,Tools,4,10,0,65.0,4,40,64.43,64.0,62.0,1
ORD1279,P001,2023-10-07,67,0,Zone-E,15,7.88,132,7,367.34,Tools,5,10,1,64.57,4,40,64.43,54.0,70.0,1
ORD1280,P001,2023-10-08,70,0,Zone-E,15,17.77,132,7,367.34,Tools,6,10,1,65.29,4,40,65.1,67.0,65.0,1
ORD1281,P001,2023-10-09,60,0,Zone-E,15,7.38,132,7,367.34,Tools,0,10,0,64.29,4,41,64.87,70.0,67.0,1
ORD1282,P001,2023-10-10,59,0,Zone-E,15,11.73,132,7,367.34,Tools,1,10,0,63.14,4,41,64.43,60.0,67.0,1
ORD1283,P001,2023-10-11,69,0,Zone-E,15,7.41,132,7,367.34,Tools,2,10,0,63.29,4,41,64.63,59.0,68.0,1
ORD1284,P001,2023-10-12,61,0,Zone-E,15,17.33,132,7,367.34,Tools,3,10,0,62.86,4,41,64.4,69.0,64.0,1
ORD1285,P001,2023-10-13,60,0,Zone-E,15,17.31,132,7,367.34,Tools,4,10,0,63.71,4,41,64.27,61.0,54.0,1
ORD1286,P001,2023-10-14,64,0,Zone-E,15,13.98,132,7,367.34,Tools,5,10,1,63.29,4,41,64.37,60.0,67.0,1
ORD1287,P001,2023-10-15,65,0,Zone-E,15,11.12,132,7,367.34,Tools,6,10,1,62.57,4,41,64.5,64.0,70.0,1
ORD1288,P001,2023-10-16,59,0,Zone-E,15,6.06,132,7,367.34,Tools,0,10,0,62.43,4,42,63.9,65.0,60.0,1
ORD1289,P001,2023-10-17,66,0,Zone-E,15,7.54,132,7,367.34,Tools,1,10,0,63.43,4,42,63.77,59.0,59.0,1
ORD1290,P001,2023-10-18,68,0,Zone-E,15,10.68,132,7,367.34,Tools,2,10,0,63.29,4,42,64.07,66.0,69.0,1
ORD1291,P001,2023-10-19,62,0,Zone-E,15,12.49,132,7,367.34,Tools,3,10,0,63.43,4,42,64.43,68.0,61.0,1
ORD1292,P001,2023-10-20,64,0,Zone-E,15,12.11,132,7,367.34,Tools,4,10,0,64.0,4,42,64.7,62.0,60.0,1
ORD1293,P001,2023-10-21,77,0,Zone-E,15,9.35,132,7,367.34,Tools,5,10,1,65.86,4,42,65.47,64.0,64.0,1
ORD1294,P001,2023-10-22,65,0,Zone-E,15,18.35,132,7,367.34,Tools,6,10,1,65.86,4,42,65.93,77.0,65.0,1
ORD1295,P001,2023-10-23,65,0,Zone-E,15,16.54,132,7,367.34,Tools,0,10,0,66.71,4,43,65.47,65.0,59.0,1
ORD1296,P001,2023-10-24,59,0,Zone-E,15,14.96,132,7,367.34,Tools,1,10,0,65.71,4,43,64.73,65.0,66.0,1
ORD1297,P001,2023-10-25,60,0,Zone-E,15,19.17,132,7,367.34,Tools,2,10,0,64.57,4,43,64.67,59.0,68.0,1
ORD1298,P001,2023-10-26,75,0,Zone-E,15,7.15,132,7,367.34,Tools,3,10,0,66.43,4,43,64.93,60.0,62.0,1
ORD1299,P001,2023-10-27,55,0,Zone-E,15,8.49,132,7,367.34,Tools,4,10,0,65.14,4,43,64.57,75.0,64.0,1
ORD1300,P001,2023-10-28,66,0,Zone-E,15,16.12,132,7,367.34,Tools,5,10,1,63.57,4,43,64.43,55.0,77.0,1
ORD1301,P001,2023-10-29,66,0,Zone-E,15,16.8,132,7,367.34,Tools,6,10,1,63.71,4,43,64.57,66.0,65.0,1
ORD1302,P001,2023-10-30,62,0,Zone-E,15,6.49,132,7,367.34,Tools,0,10,0,63.29,4,44,64.3,66.0,65.0,1
ORD1303,P001,2023-10-31,53,0,Zone-E,15,17.29,132,7,367.34,Tools,1,10,0,62.43,4,44,63.9,62.0,59.0,1
ORD1304,P001,2023-11-01,56,0,Zone-E,15,12.12,132,7,367.34,Tools,2,11,0,61.86,4,44,63.53,53.0,60.0,1
ORD1305,P001,2023-11-02,68,0,Zone-E,15,13.22,132,7,367.34,Tools,3,11,0,60.86,4,44,63.57,56.0,75.0,1
ORD1306,P001,2023-11-03,61,0,Zone-E,15,8.1,132,7,367.34,Tools,4,11,0,61.71,4,44,63.33,68.0,55.0,1
ORD1307,P001,2023-11-04,52,0,Zone-E,15,10.51,132,7,367.34,Tools,5,11,1,59.71,4,44,62.93,61.0,66.0,1
ORD1308,P001,2023-11-05,74,0,Zone-E,15,9.66,132,7,367.34,Tools,6,11,1,60.86,4,44,63.6,52.0,66.0,1
ORD1309,P001,2023-11-06,64,0,Zone-E,15,13.11,132,7,367.34,Tools,0,11,0,61.14,4,45,63.5,74.0,62.0,1
ORD1310,P001,2023-11-07,71,0,Zone-E,15,9.12,132,7,367.34,Tools,1,11,0,63.71,4,45,63.53,64.0,53.0,1
ORD1311,P001,2023-11-08,54,0,Zone-E,15,12.82,132,7,367.34,Tools,2,11,0,63.43,4,45,63.33,71.0,56.0,1
ORD1312,P001,2023-11-09,56,0,Zone-E,15,8.41,132,7,367.34,Tools,3,11,0,61.71,4,45,63.23,54.0,68.0,1
ORD1313,P001,2023-11-10,70,0,Zone-E,15,13.52,132,7,367.34,Tools,4,11,0,63.0,4,45,63.27,56.0,61.0,1
ORD1314,P001,2023-11-11,79,0,Zone-E,15,15.75,132,7,367.34,Tools,5,11,1,66.86,4,45,63.87,70.0,52.0,1
ORD1315,P001,2023-11-12,78,0,Zone-E,15,16.89,132,7,367.34,Tools,6,11,1,67.43,4,45,64.47,79.0,74.0,1
ORD1316,P001,2023-11-13,64,0,Zone-E,15,18.1,132,7,367.34,Tools,0,11,0,67.43,4,46,64.47,78.0,64.0,1
ORD1317,P001,2023-11-14,60,0,Zone-E,15,14.55,132,7,367.34,Tools,1,11,0,65.86,4,46,64.3,64.0,71.0,1
ORD1318,P001,2023-11-15,69,0,Zone-E,15,8.45,132,7,367.34,Tools,2,11,0,68.0,4,46,64.63,60.0,54.0,1
ORD1319,P001,2023-11-16,68,0,Zone-E,15,14.68,132,7,367.34,Tools,3,11,0,69.71,4,46,64.7,69.0,56.0,1
ORD1320,P001,2023-11-17,68,0,Zone-E,15,10.61,132,7,367.34,Tools,4,11,0,69.43,4,46,64.7,68.0,70.0,1
ORD1321,P001,2023-11-18,77,0,Zone-E,15,17.14,132,7,367.34,Tools,5,11,1,69.14,4,46,65.2,68.0,79.0,1
ORD1322,P001,2023-11-19,73,0,Zone-E,15,14.43,132,7,367.34,Tools,6,11,1,68.43,4,46,65.5,77.0,78.0,1
ORD1323,P001,2023-11-20,66,0,Zone-E,15,16.45,132,7,367.34,Tools,0,11,0,68.71,4,47,65.13,73.0,64.0,1
ORD1324,P001,2023-11-21,71,0,Zone-E,15,18.8,132,7,367.34,Tools,1,11,0,70.29,4,47,65.33,66.0,60.0,1
ORD1325,P001,2023-11-22,65,0,Zone-E,15,16.53,132,7,367.34,Tools,2,11,0,69.71,4,47,65.33,71.0,69.0,1
ORD1326,P001,2023-11-23,68,0,Zone-E,15,18.08,132,7,367.34,Tools,3,11,0,69.71,4,47,65.63,65.0,68.0,1
ORD1327,P001,2023-11-24,62,0,Zone-E,15,12.54,132,7,367.34,Tools,4,11,0,68.86,4,47,65.7,68.0,68.0,1
ORD1328,P001,2023-11-25,86,0,Zone-E,15,14.55,132,7,367.34,Tools,5,11,1,70.14,4,47,66.07,62.0,77.0,1
ORD1329,P001,2023-11-26,78,0,Zone-E,15,8.94,132,7,367.34,Tools,6,11,1,70.86,4,47,66.83,86.0,73.0,1
ORD1330,P001,2023-11-27,62,0,Zone-E,15,13.1,132,7,367.34,Tools,0,11,0,70.29,4,48,66.7,78.0,66.0,1
ORD1331,P001,2023-11-28,77,0,Zone-E,15,15.33,132,7,367.34,Tools,1,11,0,71.14,4,48,67.07,62.0,71.0,1
ORD1332,P001,2023-11-29,72,0,Zone-E,15,17.0,132,7,367.34,Tools,2,11,0,72.14,4,48,67.4,77.0,65.0,1
ORD1333,P001,2023-11-30,70,0,Zone-E,15,9.7,132,7,367.34,Tools,3,11,0,72.43,4,48,67.97,72.0,68.0,1
ORD1334,P001,2023-12-01,78,0,Zone-E,15,15.72,132,7,367.34,Tools,4,12,0,74.71,4,48,68.7,70.0,62.0,1
ORD1335,P001,2023-12-02,82,0,Zone-E,15,6.15,132,7,367.34,Tools,5,12,1,74.14,4,48,69.17,78.0,86.0,1
ORD1336,P001,2023-12-03,80,0,Zone-E,15,14.55,132,7,367.34,Tools,6,12,1,74.43,4,48,69.8,82.0,78.0,1
ORD1337,P001,2023-12-04,73,0,Zone-E,15,8.37,132,7,367.34,Tools,0,12,0,76.0,4,49,70.5,80.0,62.0,1
ORD1338,P001,2023-12-05,68,0,Zone-E,15,16.41,132,7,367.34,Tools,1,12,0,74.71,4,49,70.3,73.0,77.0,1
ORD1339,P001,2023-12-06,73,0,Zone-E,15,6.63,132,7,367.34,Tools,2,12,0,74.86,4,49,70.6,68.0,72.0,1
ORD1340,P001,2023-12-07,71,0,Zone-E,15,7.22,132,7,367.34,Tools,3,12,0,75.0,4,49,70.6,73.0,70.0,1
ORD1341,P001,2023-12-08,65,0,Zone-E,15,9.31,132,7,367.34,Tools,4,12,0,73.14,4,49,70.97,71.0,78.0,1
ORD1342,P001,2023-12-09,71,0,Zone-E,15,15.71,132,7,367.34,Tools,5,12,1,71.57,4,49,71.47,65.0,82.0,1
ORD1343,P001,2023-12-10,74,0,Zone-E,15,14.24,132,7,367.34,Tools,6,12,1,70.71,4,49,71.6,71.0,80.0,1
ORD1344,P001,2023-12-11,69,0,Zone-E,15,18.65,132,7,367.34,Tools,0,12,0,70.14,4,50,71.27,74.0,73.0,1
ORD1345,P001,2023-12-12,73,0,Zone-E,15,12.53,132,7,367.34,Tools,1,12,0,70.86,4,50,71.1,69.0,68.0,1
ORD1346,P001,2023-12-13,71,0,Zone-E,15,14.03,132,7,367.34,Tools,2,12,0,70.57,4,50,71.33,73.0,73.0,1
ORD1347,P001,2023-12-14,61,0,Zone-E,15,17.43,132,7,367.34,Tools,3,12,0,69.14,4,50,71.37,71.0,71.0,1
ORD1348,P001,2023-12-15,68,0,Zone-E,15,7.01,132,7,367.34,Tools,4,12,0,69.57,4,50,71.33,61.0,65.0,1
ORD1349,P001,2023-12-16,94,0,Zone-E,15,11.57,132,7,367.34,Tools,5,12,1,72.86,4,50,72.2,68.0,71.0,1
ORD1350,P001,2023-12-17,85,0,Zone-E,15,9.33,132,7,367.34,Tools,6,12,1,74.43,4,50,72.77,94.0,74.0,1
ORD1351,P001,2023-12-18,79,0,Zone-E,15,7.05,132,7,367.34,Tools,0,12,0,75.86,4,51,72.83,85.0,69.0,1
ORD1352,P001,2023-12-19,76,0,Zone-E,15,7.85,132,7,367.34,Tools,1,12,0,76.29,4,51,72.93,79.0,73.0,1
ORD1353,P001,2023-12-20,68,0,Zone-E,15,15.32,132,7,367.34,Tools,2,12,0,75.86,4,51,73.0,76.0,71.0,1
ORD1354,P001,2023-12-21,67,0,Zone-E,15,17.78,132,7,367.34,Tools,3,12,0,76.71,4,51,72.87,68.0,61.0,1
ORD1355,P001,2023-12-22,72,0,Zone-E,15,14.63,132,7,367.34,Tools,4,12,0,77.29,4,51,73.1,67.0,68.0,1
ORD1356,P001,2023-12-23,87,0,Zone-E,15,17.46,132,7,367.34,Tools,5,12,1,76.29,4,51,73.73,72.0,94.0,1
ORD1357,P001,2023-12-24,88,0,Zone-E,15,18.2,132,7,367.34,Tools,6,12,1,76.71,4,51,74.6,87.0,85.0,1
ORD1358,P001,2023-12-25,79,0,Zone-E,15,18.74,132,7,367.34,Tools,0,12,0,76.71,4,52,74.37,88.0,79.0,1
ORD1359,P001,2023-12-26,77,0,Zone-E,15,6.6,132,7,367.34,Tools,1,12,0,76.86,4,52,74.33,79.0,76.0,1
ORD1360,P001,2023-12-27,66,0,Zone-E,15,6.46,132,7,367.34,Tools,2,12,0,76.57,4,52,74.47,77.0,68.0,1
ORD1361,P001,2023-12-28,86,0,Zone-E,15,15.87,132,7,367.34,Tools,3,12,0,79.29,4,52,74.77,66.0,67.0,1
ORD1362,P001,2023-12-29,72,0,Zone-E,15,18.75,132,7,367.34,Tools,4,12,0,79.29,4,52,74.77,86.0,72.0,1
ORD1363,P001,2023-12-30,82,0,Zone-E,15,16.06,132,7,367.34,Tools,5,12,1,78.57,4,52,75.17,72.0,87.0,1
ORD1364,P001,2023-12-31,83,0,Zone-E,15,17.19,132,7,367.34,Tools,6,12,1,77.86,4,52,75.33,82.0,88.0,1
ORD1365,P001,2024-01-01,70,0,Zone-E,15,14.78,132,7,367.34,Tools,0,1,0,76.57,1,1,74.93,83.0,79.0,1
ORD1366,P001,2024-01-02,78,0,Zone-E,15,7.04,132,7,367.34,Tools,1,1,0,76.71,1,1,74.87,70.0,77.0,1
ORD1367,P001,2024-01-03,64,0,Zone-E,15,13.16,132,7,367.34,Tools,2,1,0,76.43,1,1,74.57,78.0,66.0,1
ORD1368,P001,2024-01-04,63,0,Zone-E,15,10.26,132,7,367.34,Tools,3,1,0,73.14,1,1,74.4,64.0,86.0,1
ORD1369,P001,2024-01-05,68,0,Zone-E,15,13.27,132,7,367.34,Tools,4,1,0,72.57,1,1,74.23,63.0,72.0,1
ORD1370,P001,2024-01-06,92,0,Zone-E,15,17.96,132,7,367.34,Tools,5,1,1,74.0,1,1,74.93,68.0,82.0,1
ORD1371,P001,2024-01-07,90,0,Zone-E,15,17.83,132,7,367.34,Tools,6,1,1,75.0,1,1,75.77,92.0,83.0,1
ORD1372,P001,2024-01-08,69,0,Zone-E,15,6.29,132,7,367.34,Tools,0,1,0,74.86,1,2,75.7,90.0,70.0,1
ORD1373,P001,2024-01-09,63,0,Zone-E,15,8.5,132,7,367.34,Tools,1,1,0,72.71,1,2,75.33,69.0,78.0,1
ORD1374,P001,2024-01-10,78,0,Zone-E,15,19.47,132,7,367.34,Tools,2,1,0,74.71,1,2,75.63,63.0,64.0,1
ORD1375,P001,2024-01-11,74,0,Zone-E,15,6.71,132,7,367.34,Tools,3,1,0,76.29,1,2,75.67,78.0,63.0,1
ORD1376,P001,2024-01-12,88,0,Zone-E,15,19.29,132,7,367.34,Tools,4,1,0,79.14,1,2,76.23,74.0,68.0,1
ORD1377,P001,2024-01-13,82,0,Zone-E,15,7.24,132,7,367.34,Tools,5,1,1,77.71,1,2,76.93,88.0,92.0,1
ORD1378,P001,2024-01-14,88,0,Zone-E,15,9.22,132,7,367.34,Tools,6,1,1,77.43,1,2,77.6,82.0,90.0,1
ORD1379,P001,2024-01-15,65,0,Zone-E,15,12.31,132,7,367.34,Tools,0,1,0,76.86,1,3,76.63,88.0,69.0,1
ORD1380,P001,2024-01-16,80,0,Zone-E,15,9.15,132,7,367.34,Tools,1,1,0,79.29,1,3,76.47,65.0,63.0,1
ORD1381,P001,2024-01-17,74,0,Zone-E,15,9.74,132,7,367.34,Tools,2,1,0,78.71,1,3,76.3,80.0,78.0,1
ORD1382,P001,2024-01-18,75,0,Zone-E,15,8.95,132,7,367.34,Tools,3,1,0,78.86,1,3,76.27,74.0,74.0,1
