txn_id,product_id,plant_code,date,txn_type,quantity,direction,unit_cost,total_cost,carrier,reference_order
TXN_00000247,PROD_1701815,PLANT11,2024-11-10,RETURN,349,IN,278.17,53374.76,,
TXN_00000248,PROD_1700214,PLANT01,2023-12-22,RETURN,2694,IN,88.24,33073.73,,
TXN_00000249,PROD_1701304,PLANT01,2024-01-06,ADJUSTMENT,572,OUT,380.91,11097.06,,
TXN_00000250,PROD_1700352,PLANT11,2023-06-04,TRANSFER,171,OUT,499.13,32847.52,,
TXN_00000251,PROD_1700137,PLANT12,2024-11-29,RECEIPT,4175,IN,56.24,1306364.15,,
TXN_00000252,PROD_1700826,PLANT13,2023-02-13,RETURN,3254,IN,64.54,226067.32,,
TXN_00000253,PROD_1701815,PLANT11,2024-10-04,ADJUSTMENT,2370,OUT,277.92,716433.46,,
TXN_00000254,PROD_1700763,PLANT12,2024-04-26,SHIPMENT,1514,OUT,388.09,297163.51,V002_CARRIER,ORD1425677
TXN_00000255,PROD_1700763,PLANT12,2024-06-22,SHIPMENT,4844,OUT,98.34,172981.14,V005_CARRIER,ORD1408299
TXN_00000256,PROD_1701949,PLANT07,2023-05-22,RECEIPT,3877,IN,18.01,1045037.56,,
TXN_00000257,PROD_1700215,PLANT05,2024-01-08,RECEIPT,141,IN,318.4,29782.53,,
TXN_00000258,PROD_1700791,PLANT01,2024-02-19,RECEIPT,4390,IN,242.31,1085501.09,,
TXN_00000259,PROD_1700742,PLANT11,2023-04-13,RETURN,3456,IN,43.36,1288308.63,,
TXN_00000260,PROD_1701731,PLANT01,2024-04-15,TRANSFER,4872,OUT,487.11,2421882.17,,
TXN_00000261,PROD_1701594,PLANT12,2023-05-04,ADJUSTMENT,4108,OUT,375.95,335525.62,,
TXN_00000262,PROD_1700131,PLANT20,2024-07-16,RETURN,206,IN,178.26,31180.18,,
TXN_00000263,PROD_1700562,PLANT07,2023-08-01,ADJUSTMENT,2946,OUT,418.61,309063.39,,
TXN_00000264,PROD_1700700,PLANT15,2024-09-12,TRANSFER,2752,OUT,394.86,392288.6,,
TXN_00000265,PROD_1700742,PLANT01,2023-01-31,ADJUSTMENT,442,OUT,202.08,8440.94,,
TXN_00000266,PROD_1700742,PLANT03,2024-06-11,ADJUSTMENT,4528,OUT,324.36,2134959.44,,
TXN_00000267,PROD_1700562,PLANT07,2023-03-18,ADJUSTMENT,3961,OUT,418.23,1151061.67,,
TXN_00000268,PROD_1700900,PLANT15,2024-11-20,TRANSFER,4852,OUT,474.32,1104823.53,,
TXN_00000269,PROD_1700791,PLANT04,2023-08-09,TRANSFER,2993,OUT,96.51,340267.6,,
TXN_00000270,PROD_1700903,PLANT03,2023-01-05,TRANSFER,3687,OUT,318.88,684286.6,,
TXN_00000271,PROD_1700456,PLANT10,2024-09-26,SHIPMENT,3330,OUT,196.46,1364563.71,V008_CARRIER,ORD1443871
TXN_00000272,PROD_1701452,PLANT11,2024-10-04,ADJUSTMENT,69,OUT,236.52,17448.39,,
TXN_00000273,PROD_1700214,PLANT01,2023-10-02,ADJUSTMENT,2349,OUT,295.51,365890.87,,
TXN_00000274,PROD_1700217,PLANT07,2024-04-26,RECEIPT,700,IN,152.44,191295.13,,
TXN_00000275,PROD_1700791,PLANT01,2023-05-21,SHIPMENT,916,OUT,462.69,403621.89,V013_CARRIER,ORD1412126
TXN_00000276,PROD_1701473,PLANT10,2024-10-18,SHIPMENT,4722,OUT,409.59,568163.95,V014_CARRIER,ORD1423388
TXN_00000277,PROD_1700562,PLANT07,2023-11-18,RECEIPT,3524,IN,276.47,1631914.39,,
TXN_00000278,PROD_1701805,PLANT01,2023-05-23,SHIPMENT,833,OUT,108.73,26596.3,V011_CARRIER,ORD1425470
TXN_00000279,PROD_1700456,PLANT17,2023-03-13,TRANSFER,4393,OUT,160.01,1001415.06,,
TXN_00000280,PROD_1700355,PLANT17,2024-06-14,TRANSFER,925,OUT,323.21,283199.03,,
TXN_00000281,PROD_1701423,PLANT14,2023-04-19,SHIPMENT,2222,OUT,107.69,181417.91,V002_CARRIER,ORD1416286
TXN_00000282,PROD_1700478,PLANT06,2023-02-15,RETURN,1681,IN,83.71,420914.34,,
TXN_00000283,PROD_1700456,PLANT17,2023-04-23,TRANSFER,96,OUT,466.1,1295.69,,
TXN_00000284,PROD_1701053,PLANT09,2024-10-10,TRANSFER,1916,OUT,410.1,193383.16,,
TXN_00000285,PROD_1700619,PLANT05,2023-05-28,ADJUSTMENT,535,OUT,454.56,60638.37,,
TXN_00000286,PROD_1700491,PLANT18,2023-11-28,ADJUSTMENT,2407,OUT,286.13,443799.11,,
TXN_00000287,PROD_1700700,PLANT15,2024-12-28,SHIPMENT,2514,OUT,103.92,398729.54,V011_CARRIER,ORD1400700
TXN_00000288,PROD_1700132,PLANT04,2024-06-01,RETURN,3873,IN,458.45,585218.09,,
TXN_00000289,PROD_1700401,PLANT12,2023-09-17,TRANSFER,2179,OUT,193.36,615100.55,,
TXN_00000290,PROD_1700132,PLANT19,2023-01-11,TRANSFER,2891,OUT,266.03,1207304.2,,
TXN_00000291,PROD_1700352,PLANT19,2023-03-21,TRANSFER,1591,OUT,423.13,377630.46,,
TXN_00000292,PROD_1701896,PLANT12,2023-10-19,SHIPMENT,2676,OUT,206.84,1239496.15,V001_CARRIER,ORD1416442
TXN_00000293,PROD_1700917,PLANT03,2023-05-06,RETURN,89,IN,132.75,21877.03,,
TXN_00000294,PROD_1700833,PLANT04,2023-02-22,TRANSFER,1871,OUT,133.33,254121.62,,
TXN_00000295,PROD_1700826,PLANT13,2023-07-30,TRANSFER,2510,OUT,432.07,928741.17,,
TXN_00000296,PROD_1700897,PLANT13,2024-03-23,TRANSFER,857,OUT,463.79,173745.61,,
TXN_00000297,PROD_1701925,PLANT09,2023-07-29,ADJUSTMENT,4018,OUT,41.74,730563.75,,
TXN_00000298,PROD_1700903,PLANT03,2023-05-20,SHIPMENT,1559,OUT,192.81,690276.33,V014_CARRIER,ORD1431608
TXN_00000299,PROD_1701925,PLANT11,2023-01-18,SHIPMENT,502,OUT,152.7,53710.87,V007_CARRIER,ORD1434181
TXN_00000300,PROD_1700436,PLANT16,2023-12-29,SHIPMENT,1564,OUT,152.48,288733.03,V003_CARRIER,ORD1439041
TXN_00000301,PROD_1700562,PLANT07,2024-07-27,ADJUSTMENT,1878,OUT,106.24,920582.34,,
TXN_00000302,PROD_1700478,PLANT06,2023-11-02,TRANSFER,3838,OUT,197.65,1293276.42,,
TXN_00000303,PROD_1700704,PLANT15,2023-11-12,ADJUSTMENT,1853,OUT,17.03,397381.06,,
TXN_00000304,PROD_1700215,PLANT15,2023-11-04,SHIPMENT,2353,OUT,90.83,734665.05,V003_CARRIER,ORD1406584
TXN_00000305,PROD_1700355,PLANT17,2023-02-15,ADJUSTMENT,2928,OUT,152.91,1441367.67,,
TXN_00000306,PROD_1700763,PLANT15,2023-05-20,SHIPMENT,2960,OUT,142.05,1265250.01,V004_CARRIER,ORD1436117
TXN_00000307,PROD_1700791,PLANT01,2024-12-12,SHIPMENT,1374,OUT,268.47,453739.23,V004_CARRIER,ORD1424478
TXN_00000308,PROD_1700401,PLANT08,2024-12-11,RECEIPT,4712,IN,174.12,1053390.24,,
TXN_00000309,PROD_1700704,PLANT04,2024-04-19,ADJUSTMENT,894,OUT,121.57,183505.14,,
TXN_00000310,PROD_1701815,PLANT11,2023-01-20,TRANSFER,226,OUT,65.35,99486.97,,
TXN_00000311,PROD_1701805,PLANT01,2023-01-26,ADJUSTMENT,556,OUT,381.74,6683.33,,
TXN_00000312,PROD_1700491,PLANT12,2024-11-01,SHIPMENT,2192,OUT,227.23,990782.07,V007_CARRIER,ORD1426603
TXN_00000313,PROD_1700897,PLANT13,2023-12-13,SHIPMENT,4575,OUT,380.27,1458121.53,V009_CARRIER,ORD1407136
TXN_00000314,PROD_1700791,PLANT01,2023-04-02,ADJUSTMENT,4681,OUT,98.72,110066.61,,
TXN_00000315,PROD_1701473,PLANT14,2024-07-25,RECEIPT,3131,IN,324.74,360165.46,,
TXN_00000316,PROD_1700826,PLANT13,2024-09-08,ADJUSTMENT,3287,OUT,172.38,289069.75,,
TXN_00000317,PROD_1700917,PLANT03,2023-10-18,RETURN,1801,IN,190.67,535521.17,,
TXN_00000318,PROD_1700355,PLANT17,2023-11-20,RETURN,2461,IN,330.92,912025.4,,
TXN_00000319,PROD_1700217,PLANT15,2024-04-01,SHIPMENT,1611,OUT,119.03,289319.28,V011_CARRIER,ORD1443415
TXN_00000320,PROD_1700917,PLANT10,2023-12-13,TRANSFER,2778,OUT,386.01,493161.42,,
TXN_00000321,PROD_1701731,PLANT01,2023-08-01,SHIPMENT,2538,OUT,362.57,453843.52,V003_CARRIER,ORD1426876
TXN_00000322,PROD_1700214,PLANT10,2024-02-02,TRANSFER,1220,OUT,440.27,253322.7,,
TXN_00000323,PROD_1700436,PLANT17,2023-02-27,SHIPMENT,3648,OUT,407.73,320166.33,V013_CARRIER,ORD1424979
TXN_00000324,PROD_1701397,PLANT12,2023-03-27,TRANSFER,2148,OUT,474.24,545567.0,,
TXN_00000325,PROD_1700187,PLANT05,2023-11-18,RECEIPT,1814,IN,56.48,77747.59,,
TXN_00000326,PROD_1701594,PLANT12,2023-04-23,SHIPMENT,4864,OUT,428.78,520995.23,V013_CARRIER,ORD1405589
TXN_00000327,PROD_1701002,PLANT08,2024-02-14,ADJUSTMENT,887,OUT,53.22,249302.35,,
TXN_00000328,PROD_1700742,PLANT01,2023-12-02,ADJUSTMENT,1347,OUT,401.81,137062.73,,
TXN_00000329,PROD_1700897,PLANT13,2024-11-13,SHIPMENT,1314,OUT,212.77,493925.9,V006_CARRIER,ORD1406742
TXN_00000330,PROD_1700791,PLANT01,2023-02-01,TRANSFER,3264,OUT,162.78,1372529.29,,
TXN_00000331,PROD_1700352,PLANT07,2023-01-26,TRANSFER,367,OUT,477.82,80332.36,,
TXN_00000332,PROD_1701257,PLANT17,2024-03-30,RETURN,3023,IN,476.67,1487810.12,,
TXN_00000333,PROD_1700187,PLANT03,2024-03-12,SHIPMENT,753,OUT,116.35,263468.44,V013_CARRIER,ORD1421982
TXN_00000334,PROD_1701925,PLANT09,2023-04-19,RETURN,2766,IN,383.88,833386.43,,
TXN_00000335,PROD_1701005,PLANT03,2023-07-11,TRANSFER,88,OUT,167.31,826.0,,
TXN_00000336,PROD_1701815,PLANT11,2024-10-19,TRANSFER,3416,OUT,386.15,48849.51,,
TXN_00000337,PROD_1701423,PLANT10,2024-04-20,RECEIPT,913,IN,174.03,255280.13,,
TXN_00000338,PROD_1700700,PLANT15,2023-12-31,SHIPMENT,4785,OUT,48.63,1102023.24,V013_CARRIER,ORD1409416
TXN_00000339,PROD_1700704,PLANT04,2024-07-05,ADJUSTMENT,1608,OUT,91.25,197187.36,,
TXN_00000340,PROD_1700187,PLANT03,2023-04-03,RECEIPT,4652,IN,310.19,1424678.21,,
TXN_00000341,PROD_1701237,PLANT07,2023-08-27,SHIPMENT,1082,OUT,1.25,253005.08,V005_CARRIER,ORD1428960
TXN_00000342,PROD_1701135,PLANT18,2024-05-11,ADJUSTMENT,3007,OUT,192.58,1036602.54,,
TXN_00000343,PROD_1700903,PLANT03,2024-08-27,RECEIPT,964,IN,375.79,478356.57,,
TXN_00000344,PROD_1700352,PLANT19,2024-06-01,ADJUSTMENT,4236,OUT,87.79,1337864.2,,
TXN_00000345,PROD_1700826,PLANT13,2023-09-12,RECEIPT,55,IN,284.73,4124.49,,
TXN_00000346,PROD_1700132,PLANT19,2023-02-22,SHIPMENT,4609,OUT,125.56,723196.06,V002_CARRIER,ORD1408706
TXN_00000347,PROD_1701896,PLANT12,2024-10-08,RECEIPT,2973,IN,241.38,1145121.54,,
TXN_00000348,PROD_1700187,PLANT05,2024-02-25,TRANSFER,1448,OUT,269.75,496105.43,,
TXN_00000349,PROD_1700791,PLANT01,2023-12-20,ADJUSTMENT,2156,OUT,267.09,748019.46,,
TXN_00000350,PROD_1701452,PLANT11,2024-12-17,SHIPMENT,4167,OUT,487.47,5158.91,V015_CARRIER,ORD1448050
TXN_00000351,PROD_1700826,PLANT13,2023-07-30,TRANSFER,3665,OUT,271.48,1083449.37,,
TXN_00000352,PROD_1701805,PLANT01,2023-02-06,RECEIPT,3885,IN,327.6,1172170.74,,
TXN_00000353,PROD_1700700,PLANT15,2023-05-28,TRANSFER,2545,OUT,396.87,826110.33,,
TXN_00000354,PROD_1700478,PLANT16,2023-12-16,RECEIPT,3790,IN,220.87,417366.1,,
TXN_00000355,PROD_1700478,PLANT16,2023-01-08,SHIPMENT,3547,OUT,230.05,277541.8,V004_CARRIER,ORD1431295
TXN_00000356,PROD_1700132,PLANT01,2024-10-01,RECEIPT,414,IN,79.93,178511.77,,
TXN_00000357,PROD_1700900,PLANT08,2023-08-19,RECEIPT,4383,IN,74.39,1433433.58,,
TXN_00000358,PROD_1700131,PLANT06,2024-12-25,TRANSFER,3328,OUT,354.96,198522.94,,
TXN_00000359,PROD_1701053,PLANT11,2023-10-19,ADJUSTMENT,4277,OUT,386.95,1138120.1,,
TXN_00000360,PROD_1701925,PLANT09,2024-04-17,ADJUSTMENT,4898,OUT,7.66,2327114.31,,
TXN_00000361,PROD_1700401,PLANT08,2024-10-31,TRANSFER,305,OUT,171.77,93715.49,,
TXN_00000362,PROD_1700826,PLANT13,2023-11-16,RECEIPT,4178,IN,455.41,1594573.54,,
TXN_00000363,PROD_1701473,PLANT09,2024-02-10,RECEIPT,45,IN,318.75,9878.26,,
TXN_00000364,PROD_1700352,PLANT19,2024-07-01,TRANSFER,526,OUT,453.38,240828.05,,
TXN_00000365,PROD_1700132,PLANT01,2023-08-10,RECEIPT,3787,IN,333.13,26927.17,,
TXN_00000366,PROD_1700491,PLANT11,2024-08-21,ADJUSTMENT,79,OUT,153.31,34615.55,,
TXN_00000367,PROD_1700390,PLANT11,2024-04-11,RETURN,1664,IN,404.27,790428.47,,
TXN_00000368,PROD_1700390,PLANT11,2024-06-28,ADJUSTMENT,2216,OUT,2.76,33517.11,,
TXN_00000369,PROD_1700763,PLANT15,2024-07-23,RETURN,406,IN,444.07,22890.41,,
TXN_00000370,PROD_1700137,PLANT12,2023-04-01,ADJUSTMENT,2179,OUT,253.6,981617.61,,
TXN_00000371,PROD_1700401,PLANT08,2024-10-06,RETURN,3979,IN,446.93,1402268.19,,
TXN_00000372,PROD_1700217,PLANT07,2023-03-15,TRANSFER,4849,OUT,461.44,1867209.34,,
TXN_00000373,PROD_1701896,PLANT19,2023-03-16,ADJUSTMENT,3914,OUT,93.24,752492.9,,
TXN_00000374,PROD_1701953,PLANT18,2024-01-12,TRANSFER,273,OUT,238.47,127409.18,,
TXN_00000375,PROD_1701949,PLANT07,2023-02-06,TRANSFER,1608,OUT,12.34,661384.9,,
TXN_00000376,PROD_1701953,PLANT18,2024-06-30,RETURN,385,IN,270.75,82473.25,,
TXN_00000377,PROD_1700742,PLANT03,2024-02-13,RECEIPT,2683,IN,392.18,280522.12,,
TXN_00000378,PROD_1701423,PLANT14,2024-07-24,RETURN,4448,IN,307.6,471000.7,,
TXN_00000379,PROD_1701805,PLANT01,2024-09-27,SHIPMENT,2393,OUT,249.25,534380.8,V008_CARRIER,ORD1424954
TXN_00000380,PROD_1700826,PLANT03,2023-02-18,SHIPMENT,3239,OUT,5.56,233306.79,V012_CARRIER,ORD1406767
TXN_00000381,PROD_1700903,PLANT03,2023-12-26,RETURN,2010,IN,457.96,537129.33,,
TXN_00000382,PROD_1700132,PLANT01,2024-06-22,TRANSFER,377,OUT,315.34,126306.35,,
TXN_00000383,PROD_1700131,PLANT06,2024-08-29,RECEIPT,3842,IN,375.68,1706050.07,,
TXN_00000384,PROD_1701397,PLANT15,2024-01-10,ADJUSTMENT,720,OUT,324.45,287315.74,,
TXN_00000385,PROD_1700187,PLANT02,2023-03-27,RETURN,949,IN,460.44,407658.71,,
TXN_00000386,PROD_1701135,PLANT18,2023-05-17,RETURN,2260,IN,232.01,1102569.4,,
TXN_00000387,PROD_1701731,PLANT01,2023-10-17,ADJUSTMENT,2692,OUT,61.73,571093.91,,
TXN_00000388,PROD_1701422,PLANT03,2023-08-02,RECEIPT,1610,IN,110.62,741214.92,,
TXN_00000389,PROD_1700478,PLANT06,2023-12-19,ADJUSTMENT,3980,OUT,475.07,1257980.67,,
TXN_00000390,PROD_1700478,PLANT07,2023-08-06,RECEIPT,3402,IN,35.1,1629561.33,,
TXN_00000391,PROD_1700742,PLANT11,2024-02-11,RETURN,1032,IN,191.99,453951.49,,
TXN_00000392,PROD_1700833,PLANT04,2023-06-06,SHIPMENT,3806,OUT,329.72,873889.27,V008_CARRIER,ORD1440969
TXN_00000393,PROD_1700456,PLANT17,2024-03-10,ADJUSTMENT,1042,OUT,228.43,306766.18,,
TXN_00000394,PROD_1701473,PLANT10,2023-11-25,RETURN,748,IN,93.24,24025.02,,
TXN_00000395,PROD_1700478,PLANT06,2024-01-28,RETURN,1929,IN,441.64,328920.74,,
TXN_00000396,PROD_1700436,PLANT16,2023-11-11,RECEIPT,2628,IN,224.88,815359.24,,
TXN_00000397,PROD_1700562,PLANT07,2024-06-12,ADJUSTMENT,4727,OUT,69.73,2280005.36,,
TXN_00000398,PROD_1700903,PLANT03,2023-06-07,SHIPMENT,249,OUT,350.94,94967.6,V008_CARRIER,ORD1406758
TXN_00000399,PROD_1701422,PLANT03,2024-12-10,ADJUSTMENT,2303,OUT,258.67,640364.84,,
TXN_00000400,PROD_1701257,PLANT01,2023-11-29,ADJUSTMENT,1886,OUT,4.66,102782.97,,
TXN_00000401,PROD_1701805,PLANT01,2023-09-23,RECEIPT,3987,IN,353.23,151814.23,,
TXN_00000402,PROD_1700110,PLANT07,2024-05-17,ADJUSTMENT,683,OUT,191.93,35697.39,,
TXN_00000403,PROD_1700214,PLANT19,2023-06-12,RECEIPT,3925,IN,439.59,892038.81,,
TXN_00000404,PROD_1701925,PLANT17,2024-12-30,RETURN,4474,IN,43.08,534530.64,,
TXN_00000405,PROD_1700897,PLANT13,2023-05-28,RECEIPT,272,IN,333.91,114924.11,,
TXN_00000406,PROD_1701423,PLANT10,2024-02-06,RECEIPT,2231,IN,100.92,705715.79,,
TXN_00000407,PROD_1701002,PLANT08,2024-09-23,RETURN,2800,IN,451.87,606623.71,,
TXN_00000408,PROD_1701422,PLANT03,2023-01-04,SHIPMENT,4953,OUT,475.1,273914.68,V003_CARRIER,ORD1449040
TXN_00000409,PROD_1700217,PLANT08,2024-01-07,RETURN,2777,IN,231.02,343250.71,,
TXN_00000410,PROD_1701423,PLANT10,2023-02-23,TRANSFER,1039,OUT,463.86,299218.47,,
TXN_00000411,PROD_1700897,PLANT13,2024-09-18,TRANSFER,1657,OUT,333.39,657499.68,,
TXN_00000412,PROD_1700137,PLANT12,2024-02-25,RETURN,159,IN,357.91,74118.87,,
TXN_00000413,PROD_1700132,PLANT19,2023-08-31,TRANSFER,2620,OUT,405.02,12577.86,,
TXN_00000414,PROD_1701925,PLANT11,2023-04-08,RECEIPT,4870,IN,293.94,1787353.28,,
TXN_00000415,PROD_1701422,PLANT19,2024-02-20,SHIPMENT,4888,OUT,468.48,1102089.39,V007_CARRIER,ORD1418963
TXN_00000416,PROD_1700131,PLANT20,2024-07-22,TRANSFER,4392,OUT,126.33,869802.56,,
TXN_00000417,PROD_1701731,PLANT01,2023-09-20,SHIPMENT,2639,OUT,268.78,887025.52,V004_CARRIER,ORD1420511
TXN_00000418,PROD_1700132,PLANT19,2024-03-05,ADJUSTMENT,2196,OUT,196.03,66441.82,,
TXN_00000419,PROD_1701422,PLANT03,2023-11-22,ADJUSTMENT,1916,OUT,64.87,377812.19,,
TXN_00000420,PROD_1701896,PLANT12,2024-01-18,RETURN,4935,IN,315.22,938708.36,,
TXN_00000421,PROD_1700900,PLANT15,2023-04-03,RECEIPT,3319,IN,406.1,484168.75,,
TXN_00000422,PROD_1700132,PLANT01,2023-01-12,RECEIPT,1191,IN,123.36,308560.11,,
TXN_00000423,PROD_1700491,PLANT18,2023-05-06,RECEIPT,1026,IN,456.55,322294.09,,
TXN_00000424,PROD_1701473,PLANT10,2023-11-12,SHIPMENT,4044,OUT,368.91,1234463.43,V007_CARRIER,ORD1430107
TXN_00000425,PROD_1700897,PLANT13,2023-08-27,SHIPMENT,4601,OUT,375.7,2266995.96,V002_CARRIER,ORD1412411
TXN_00000426,PROD_1701053,PLANT11,2023-05-17,ADJUSTMENT,3429,OUT,70.97,288227.63,,
TXN_00000427,PROD_1700897,PLANT13,2023-09-08,SHIPMENT,1440,OUT,458.65,632904.07,V010_CARRIER,ORD1400573
TXN_00000428,PROD_1700619,PLANT20,2024-04-09,ADJUSTMENT,4435,OUT,21.62,1957741.76,,
TXN_00000429,PROD_1701953,PLANT18,2024-04-10,SHIPMENT,2939,OUT,430.83,106782.23,V005_CARRIER,ORD1437089
TXN_00000430,PROD_1700478,PLANT16,2024-09-29,RECEIPT,4719,IN,436.64,1794841.68,,
TXN_00000431,PROD_1700215,PLANT16,2023-07-20,RETURN,3566,IN,131.42,575520.83,,
TXN_00000432,PROD_1701953,PLANT18,2023-09-02,TRANSFER,892,OUT,355.13,427615.35,,
TXN_00000433,PROD_1701053,PLANT09,2023-05-14,TRANSFER,2788,OUT,164.0,624885.43,,
TXN_00000434,PROD_1701422,PLANT20,2024-10-14,RECEIPT,4253,IN,104.24,975287.88,,
TXN_00000435,PROD_1701953,PLANT18,2024-08-14,RECEIPT,180,IN,117.9,10357.04,,
TXN_00000436,PROD_1701422,PLANT03,2024-02-26,RETURN,1296,IN,87.87,431167.4,,
TXN_00000437,PROD_1700352,PLANT07,2023-09-08,SHIPMENT,2749,OUT,290.49,749253.16,V001_CARRIER,ORD1406859
TXN_00000438,PROD_1701594,PLANT12,2023-01-13,TRANSFER,4316,OUT,132.08,1332415.44,,
TXN_00000439,PROD_1700903,PLANT03,2024-02-07,RETURN,2386,IN,332.43,903422.93,,
TXN_00000440,PROD_1701397,PLANT19,2024-02-15,RETURN,2141,IN,450.78,736173.21,,
TXN_00000441,PROD_1700214,PLANT10,2024-03-26,RETURN,1403,IN,226.54,502547.51,,
TXN_00000442,PROD_1701397,PLANT15,2024-10-31,ADJUSTMENT,3992,OUT,93.92,884985.48,,
TXN_00000443,PROD_1700214,PLANT10,2023-08-18,SHIPMENT,534,OUT,94.7,103283.28,V015_CARRIER,ORD1438324
TXN_00000444,PROD_1701135,PLANT18,2024-04-09,TRANSFER,4484,OUT,246.95,1493690.81,,
TXN_00000445,PROD_1700187,PLANT05,2024-07-18,SHIPMENT,2312,OUT,98.87,154542.24,V008_CARRIER,ORD1446512
TXN_00000446,PROD_1700131,PLANT04,2023-02-25,RECEIPT,1150,IN,168.16,295067.73,,
TXN_00000447,PROD_1700187,PLANT02,2023-11-18,TRANSFER,775,OUT,486.75,68347.89,,
TXN_00000448,PROD_1701112,PLANT06,2024-11-27,ADJUSTMENT,288,OUT,434.98,6746.62,,
TXN_00000449,PROD_1700478,PLANT07,2024-02-17,ADJUSTMENT,428,OUT,409.48,134437.42,,
TXN_00000450,PROD_1700897,PLANT13,2024-03-19,SHIPMENT,2583,OUT,191.28,14414.45,V013_CARRIER,ORD1445510
TXN_00000451,PROD_1701815,PLANT11,2023-11-25,RECEIPT,2797,IN,284.6,170578.95,,
TXN_00000452,PROD_1700700,PLANT19,2023-10-01,TRANSFER,3999,OUT,295.76,1494468.66,,
TXN_00000453,PROD_1701815,PLANT11,2023-07-25,RECEIPT,4188,IN,438.16,1096273.94,,
TXN_00000454,PROD_1701473,PLANT15,2024-05-26,ADJUSTMENT,2314,OUT,376.45,478666.31,,
TXN_00000455,PROD_1700137,PLANT12,2023-05-13,RETURN,3927,IN,375.47,1349999.63,,
TXN_00000456,PROD_1701423,PLANT10,2024-08-14,SHIPMENT,802,OUT,209.41,275040.18,V002_CARRIER,ORD1449363
TXN_00000457,PROD_1700897,PLANT13,2023-05-21,RETURN,361,IN,165.08,94286.47,,
TXN_00000458,PROD_1701805,PLANT01,2024-08-25,RECEIPT,4297,IN,188.39,1453648.57,,
TXN_00000459,PROD_1700478,PLANT16,2024-04-10,ADJUSTMENT,2695,OUT,207.6,1050301.17,,
TXN_00000460,PROD_1701815,PLANT11,2023-02-03,SHIPMENT,481,OUT,105.86,4792.31,V011_CARRIER,ORD1441773
TXN_00000461,PROD_1701731,PLANT01,2023-11-16,RETURN,1669,IN,395.18,724869.17,,
TXN_00000462,PROD_1700900,PLANT06,2024-04-12,SHIPMENT,3350,OUT,46.17,253678.45,V010_CARRIER,ORD1449450
TXN_00000463,PROD_1701949,PLANT07,2023-10-15,RECEIPT,4197,IN,355.69,1027079.15,,
TXN_00000464,PROD_1700352,PLANT16,2024-01-31,SHIPMENT,1550,OUT,225.85,377612.47,V012_CARRIER,ORD1406040
TXN_00000465,PROD_1701257,PLANT01,2023-03-20,ADJUSTMENT,1841,OUT,214.56,765351.82,,
TXN_00000466,PROD_1700436,PLANT16,2024-07-03,RETURN,941,IN,288.39,380492.36,,
TXN_00000467,PROD_1700217,PLANT15,2024-03-18,ADJUSTMENT,4282,OUT,356.37,906014.83,,
TXN_00000468,PROD_1701452,PLANT11,2024-05-23,SHIPMENT,2033,OUT,173.58,702014.66,V006_CARRIER,ORD1400544
TXN_00000469,PROD_1700491,PLANT12,2024-08-29,ADJUSTMENT,1668,OUT,100.47,535091.34,,
TXN_00000470,PROD_1701473,PLANT10,2024-07-28,ADJUSTMENT,3798,OUT,469.5,202947.4,,
TXN_00000471,PROD_1701815,PLANT11,2023-10-07,ADJUSTMENT,110,OUT,223.78,38998.53,,
TXN_00000472,PROD_1700401,PLANT01,2023-01-20,RETURN,3159,IN,33.17,417347.0,,
TXN_00000473,PROD_1701422,PLANT19,2024-01-25,TRANSFER,4665,OUT,200.7,232872.74,,
TXN_00000474,PROD_1700131,PLANT20,2024-06-04,RECEIPT,2261,IN,159.38,775088.01,,
TXN_00000475,PROD_1700355,PLANT17,2024-02-16,RECEIPT,1358,IN,499.78,242941.26,,
TXN_00000476,PROD_1701397,PLANT04,2023-07-11,SHIPMENT,2653,OUT,322.95,39784.7,V012_CARRIER,ORD1405092
TXN_00000477,PROD_1701896,PLANT06,2023-03-24,ADJUSTMENT,4370,OUT,457.41,2032340.43,,
TXN_00000478,PROD_1700903,PLANT03,2023-07-13,RETURN,1352,IN,228.36,148715.37,,
TXN_00000479,PROD_1700187,PLANT05,2024-02-14,ADJUSTMENT,2624,OUT,181.73,1247810.85,,
TXN_00000480,PROD_1700355,PLANT17,2023-07-08,RECEIPT,2036,IN,175.08,180688.65,,
TXN_00000481,PROD_1701053,PLANT09,2024-06-17,ADJUSTMENT,4721,OUT,258.65,955676.9,,
TXN_00000482,PROD_1700352,PLANT11,2023-06-06,RECEIPT,1415,IN,455.98,214270.3,,
TXN_00000483,PROD_1700355,PLANT17,2023-03-26,TRANSFER,2816,OUT,35.37,482214.41,,
TXN_00000484,PROD_1701896,PLANT06,2023-06-21,RECEIPT,1863,IN,491.18,273560.35,,
TXN_00000485,PROD_1700491,PLANT18,2024-12-04,TRANSFER,4158,OUT,401.47,1363554.76,,
TXN_00000486,PROD_1700917,PLANT03,2023-05-08,RECEIPT,258,IN,461.07,17246.73,,
TXN_00000487,PROD_1701949,PLANT07,2024-03-04,RETURN,4065,IN,123.44,1353290.63,,
TXN_00000488,PROD_1700456,PLANT17,2024-05-06,SHIPMENT,1866,OUT,344.31,811842.76,V004_CARRIER,ORD1419917
TXN_00000489,PROD_1701397,PLANT04,2024-12-27,SHIPMENT,2664,OUT,117.19,160701.68,V010_CARRIER,ORD1412717
